Experiment,FormulaNumber,Bound,Tool,Formula,StreamLength,TimeUnit,TimeElapsed,TimeStamp
timescales,1.0,8192.0,lattice-monitor,F1(8192),5000000.0,ms,1203.95302773,2021-03-02 17:30:00.005062-06:00
timescales,7.0,8192.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:8192]({x > 0.5} or {x > 0.0})) since {x > 0.0})),5000000.0,ms,2726.0,2021-03-02 19:05:32.693159-06:00
timescales,7.0,8192.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:8192]({x > 0.5} or {x > 0.0})) since {x > 0.0})),100000000.0,ms,5835.0,2021-03-02 19:37:12.282818-06:00
timescales,4.0,512.0,semiring-monitor,({x > 0.25} -> (historically[:512]{x > 0.5})),100000000.0,ms,3308.0,2021-03-02 21:02:13.494620-06:00
timescales,7.0,16.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:16]({x > 0.5} or {x > 0.0})) since {x > 0.0})),100000000.0,ms,5832.0,2021-03-02 20:22:21.768933-06:00
timescales,4.0,32.0,Reelay,({x > 0.25} -> (historically[:32]{x > 0.5})),5000000.0,ms,1977.0,2021-03-02 19:52:43.030143-06:00
timescales,3.0,1024.0,Reelay,((once[:1024]({x > 0.0})) -> ({x > 0.5} since {x > 0.0})),5000000.0,ms,2283.0,2021-03-02 18:27:46.292822-06:00
timescales,9.0,32768.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[32768:65536] {x > 0.5}) and not( not({x > 0.75}) since[32768:] {x > 0.5})) since {x > 0.0}),100000000.0,ms,8481.0,2021-03-02 19:41:46.289709-06:00
timescales,7.0,2048.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:2048]({x > 0.5} or {x > 0.0})) since {x > 0.0})),100000000.0,ms,5979.0,2021-03-02 21:37:41.381663-06:00
timescales,0.0,32.0,semiring-monitor,((once[:32]{x > 0.0}) -> ((not {x > 0.5}) since {x > 0.0})),100000000.0,ms,3365.0,2021-03-02 20:23:06.750490-06:00
timescales,8.0,512.0,lattice-monitor,F8(512),5000000.0,ms,3189.46409225,2021-03-02 20:31:39.807784-06:00
timescales,8.0,256.0,Reelay,(({x > 0.75} -> once[256:512] {x > 0.5}) and not( not({x > 0.75}) since[256:] {x > 0.5})),5000000.0,ms,8322.0,2021-03-02 18:24:47.101439-06:00
timescales,5.0,262144.0,lattice-monitor,F5(262144),5000000.0,ms,3900.14004707,2021-03-02 20:17:53.250414-06:00
timescales,1.0,524288.0,lattice-monitor,F1(524288),5000000.0,ms,1980.53812981,2021-03-02 19:16:56.310886-06:00
timescales,7.0,1024.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:1024]({x > 0.5} or {x > 0.0})) since {x > 0.0})),5000000.0,ms,2612.0,2021-03-02 17:25:13.054505-06:00
timescales,4.0,32768.0,semiring-monitor,({x > 0.25} -> (historically[:32768]{x > 0.5})),100000000.0,ms,3351.0,2021-03-02 21:13:51.251154-06:00
timescales,1.0,1024.0,semiring-monitor,({x > 0.25} -> (historically[:1024](not {x > 0.5}))),100000000.0,ms,2533.0,2021-03-02 18:58:44.714609-06:00
timescales,0.0,512.0,Reelay,((once[:512]{x > 0.00}) -> ((not {x > 0.5}) since {x > 0.00})),5000000.0,ms,2215.0,2021-03-02 21:01:35.392607-06:00
timescales,3.0,1024.0,Reelay,((once[:1024]({x > 0.0})) -> ({x > 0.5} since {x > 0.0})),5000000.0,ms,2260.0,2021-03-02 21:03:57.791035-06:00
timescales,8.0,32.0,lattice-monitor,F8(32),5000000.0,ms,2551.88107491,2021-03-02 17:16:16.281641-06:00
timescales,3.0,64.0,Reelay,((once[:64]({x > 0.0})) -> ({x > 0.5} since {x > 0.0})),5000000.0,ms,2281.0,2021-03-02 21:27:40.760965-06:00
timescales,1.0,16384.0,semiring-monitor,({x > 0.25} -> (historically[:16384](not {x > 0.5}))),100000000.0,ms,2418.0,2021-03-02 21:11:19.905874-06:00
timescales,7.0,131072.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:131072]({x > 0.5} or {x > 0.0})) since {x > 0.0})),100000000.0,ms,5994.0,2021-03-02 21:18:27.434364-06:00
timescales,6.0,65536.0,semiring-monitor,(once[:65536]{x > 0.5}),100000000.0,ms,1362.0,2021-03-02 17:37:06.033153-06:00
timescales,0.0,256.0,Reelay,((once[:256]{x > 0.00}) -> ((not {x > 0.5}) since {x > 0.00})),5000000.0,ms,2347.0,2021-03-02 17:51:56.635338-06:00
timescales,5.0,128.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[128:256] {x > 0.0})),100000000.0,ms,6537.0,2021-03-02 18:53:46.351111-06:00
timescales,2.0,4096.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0} ) -> ((not {x > 0.5}) since[4096:8192] {x > 0.0}),100000000.0,ms,6791.0,2021-03-02 21:38:49.868793-06:00
timescales,4.0,32.0,semiring-monitor,({x > 0.25} -> (historically[:32]{x > 0.5})),100000000.0,ms,3294.0,2021-03-02 19:52:45.017116-06:00
timescales,2.0,1024.0,lattice-monitor,F2(1024),5000000.0,ms,3899.19114113,2021-03-02 16:53:52.673860-06:00
timescales,4.0,1024.0,lattice-monitor,F4(1024),5000000.0,ms,1002.94399261,2021-03-02 18:59:12.071168-06:00
timescales,3.0,524288.0,lattice-monitor,F3(524288),5000000.0,ms,2343.49703789,2021-03-02 21:21:54.924127-06:00
timescales,1.0,262144.0,semiring-monitor,({x > 0.25} -> (historically[:262144](not {x > 0.5}))),100000000.0,ms,2471.0,2021-03-02 18:43:15.605937-06:00
timescales,7.0,16384.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:16384]({x > 0.5} or {x > 0.0})) since {x > 0.0})),100000000.0,ms,5840.0,2021-03-02 19:39:10.397360-06:00
timescales,6.0,8192.0,semiring-monitor,(once[:8192]{x > 0.5}),100000000.0,ms,1369.0,2021-03-02 17:30:58.475359-06:00
timescales,3.0,512.0,lattice-monitor,F3(512),5000000.0,ms,1306.8819046,2021-03-02 19:28:50.358366-06:00
timescales,6.0,32.0,lattice-monitor,F6(32),5000000.0,ms,560.523986816,2021-03-02 20:55:09.723791-06:00
timescales,2.0,65536.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0} ) -> ((not {x > 0.5}) since[65536:131072] {x > 0.0}),100000000.0,ms,6660.0,2021-03-02 17:05:30.072134-06:00
timescales,4.0,256.0,lattice-monitor,F4(256),5000000.0,ms,806.828975677,2021-03-02 18:55:22.825323-06:00
timescales,1.0,32.0,semiring-monitor,({x > 0.25} -> (historically[:32](not {x > 0.5}))),100000000.0,ms,2394.0,2021-03-02 16:44:50.775486-06:00
timescales,7.0,256.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:256]({x > 0.5} or {x > 0.0})) since {x > 0.0})),5000000.0,ms,2634.0,2021-03-02 20:29:38.050874-06:00
timescales,5.0,65536.0,lattice-monitor,F5(65536),5000000.0,ms,3920.68505287,2021-03-02 20:44:49.492021-06:00
timescales,9.0,8192.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[8192:16384] {x > 0.5}) and not( not({x > 0.75}) since[8192:] {x > 0.5})) since {x > 0.0}),100000000.0,ms,8657.0,2021-03-02 17:31:44.573501-06:00
timescales,3.0,524288.0,lattice-monitor,F3(524288),5000000.0,ms,2310.42385101,2021-03-02 19:48:43.259049-06:00
timescales,9.0,32.0,lattice-monitor,F9(32),5000000.0,ms,4090.42596817,2021-03-02 17:16:31.572864-06:00
timescales,7.0,65536.0,lattice-monitor,F7(65536),5000000.0,ms,3415.82298279,2021-03-02 20:14:08.543800-06:00
timescales,5.0,256.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[256:512] {x > 0.0})),100000000.0,ms,6546.0,2021-03-02 18:24:22.161938-06:00
timescales,7.0,16384.0,lattice-monitor,F7(16384),5000000.0,ms,3273.04291725,2021-03-02 18:04:43.534920-06:00
timescales,1.0,16384.0,Reelay,({x > 0.25} -> (historically[:16384](not {x > 0.5}))),5000000.0,ms,2101.0,2021-03-02 20:40:11.444887-06:00
timescales,1.0,1024.0,Reelay,({x > 0.25} -> (historically[:1024](not {x > 0.5}))),5000000.0,ms,2107.0,2021-03-02 19:30:21.065367-06:00
timescales,4.0,4096.0,semiring-monitor,({x > 0.25} -> (historically[:4096]{x > 0.5})),100000000.0,ms,3484.0,2021-03-02 17:28:36.006538-06:00
timescales,2.0,8192.0,Reelay,({x > 0.25} && !{x > 0.0} && once {x > 0.0} ) -> ((not {x > 0.5}) since[8192:16384] {x > 0.0}),5000000.0,ms,6542.0,2021-03-02 21:40:40.451969-06:00
timescales,0.0,32768.0,lattice-monitor,F0(32768),5000000.0,ms,1904.89506721,2021-03-02 20:42:01.598003-06:00
timescales,4.0,512.0,Reelay,({x > 0.25} -> (historically[:512]{x > 0.5})),5000000.0,ms,2024.0,2021-03-02 21:02:11.460516-06:00
timescales,6.0,64.0,Reelay,(once[:64]{x > 0.5}),5000000.0,ms,1879.0,2021-03-02 20:25:52.121311-06:00
timescales,4.0,131072.0,Reelay,({x > 0.25} -> (historically[:131072]{x > 0.5})),5000000.0,ms,1983.0,2021-03-02 17:38:46.205173-06:00
timescales,5.0,16.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[16:32] {x > 0.0})),5000000.0,ms,6518.0,2021-03-02 18:16:50.888843-06:00
timescales,7.0,32768.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:32768]({x > 0.5} or {x > 0.0})) since {x > 0.0})),100000000.0,ms,6013.0,2021-03-02 20:43:15.266598-06:00
timescales,4.0,32.0,semiring-monitor,({x > 0.25} -> (historically[:32]{x > 0.5})),100000000.0,ms,3398.0,2021-03-02 19:21:31.327254-06:00
timescales,9.0,32768.0,lattice-monitor,F9(32768),5000000.0,ms,5369.11892891,2021-03-02 17:04:43.185970-06:00
timescales,5.0,128.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[128:256] {x > 0.0})),100000000.0,ms,6545.0,2021-03-02 17:50:56.128660-06:00
timescales,5.0,65536.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[65536:131072] {x > 0.0})),5000000.0,ms,6641.0,2021-03-02 18:39:48.693443-06:00
timescales,1.0,131072.0,lattice-monitor,F1(131072),5000000.0,ms,1690.762043,2021-03-02 17:07:12.624869-06:00
timescales,7.0,524288.0,lattice-monitor,F7(524288),5000000.0,ms,3832.08298683,2021-03-02 21:53:45.186711-06:00
timescales,6.0,262144.0,semiring-monitor,(once[:262144]{x > 0.5}),100000000.0,ms,1380.0,2021-03-02 21:20:25.008506-06:00
timescales,0.0,256.0,Reelay,((once[:256]{x > 0.00}) -> ((not {x > 0.5}) since {x > 0.00})),5000000.0,ms,2217.0,2021-03-02 18:54:47.533755-06:00
timescales,2.0,4096.0,lattice-monitor,F2(4096),5000000.0,ms,4291.23783112,2021-03-02 20:05:23.810085-06:00
timescales,9.0,65536.0,Reelay,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[65536:131072] {x > 0.5}) and not( not({x > 0.75}) since[65536:] {x > 0.5})) since {x > 0.0}),5000000.0,ms,7600.0,2021-03-02 20:14:45.582752-06:00
timescales,8.0,1024.0,lattice-monitor,F8(1024),5000000.0,ms,3423.33912849,2021-03-02 16:54:54.380484-06:00
timescales,3.0,16384.0,semiring-monitor,((once[:16384]({x > 0.0})) -> ({x > 0.5} since {x > 0.0})),100000000.0,ms,3336.0,2021-03-02 18:04:12.205062-06:00
timescales,0.0,16.0,lattice-monitor,F0(16),5000000.0,ms,1245.03397942,2021-03-02 20:21:14.166301-06:00
timescales,9.0,256.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[256:512] {x > 0.5}) and not( not({x > 0.75}) since[256:] {x > 0.5})) since {x > 0.0}),100000000.0,ms,8532.0,2021-03-02 18:56:29.477044-06:00
timescales,9.0,256.0,Reelay,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[256:512] {x > 0.5}) and not( not({x > 0.75}) since[256:] {x > 0.5})) since {x > 0.0}),5000000.0,ms,7614.0,2021-03-02 19:59:15.201884-06:00
timescales,9.0,128.0,lattice-monitor,F9(128),5000000.0,ms,4431.5571785,2021-03-02 19:26:05.925363-06:00
timescales,8.0,4096.0,semiring-monitor,(({x > 0.75} -> once[4096:8192] {x > 0.5}) and not( not({x > 0.75}) since[4096:] {x > 0.5})),100000000.0,ms,5975.0,2021-03-02 19:35:30.871389-06:00
timescales,8.0,16384.0,semiring-monitor,(({x > 0.75} -> once[16384:32768] {x > 0.5}) and not( not({x > 0.75}) since[16384:] {x > 0.5})),100000000.0,ms,5931.0,2021-03-02 17:33:27.192086-06:00
timescales,4.0,128.0,Reelay,({x > 0.25} -> (historically[:128]{x > 0.5})),5000000.0,ms,2120.0,2021-03-02 21:29:38.429177-06:00
timescales,5.0,16.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[16:32] {x > 0.0})),100000000.0,ms,6507.0,2021-03-02 18:48:12.203929-06:00
timescales,0.0,16384.0,semiring-monitor,((once[:16384]{x > 0.0}) -> ((not {x > 0.5}) since {x > 0.0})),100000000.0,ms,3637.0,2021-03-02 17:31:57.425860-06:00
timescales,0.0,131072.0,Reelay,((once[:131072]{x > 0.00}) -> ((not {x > 0.5}) since {x > 0.00})),5000000.0,ms,2218.0,2021-03-02 20:15:03.964478-06:00
timescales,9.0,16.0,lattice-monitor,F9(16),5000000.0,ms,4043.94412041,2021-03-02 16:44:21.123399-06:00
timescales,8.0,64.0,semiring-monitor,(({x > 0.75} -> once[64:128] {x > 0.5}) and not( not({x > 0.75}) since[64:] {x > 0.5})),100000000.0,ms,5813.0,2021-03-02 19:55:21.695448-06:00
timescales,7.0,1024.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:1024]({x > 0.5} or {x > 0.0})) since {x > 0.0})),5000000.0,ms,2745.0,2021-03-02 18:59:43.144201-06:00
timescales,8.0,262144.0,Reelay,(({x > 0.75} -> once[262144:524288] {x > 0.5}) and not( not({x > 0.75}) since[262144:] {x > 0.5})),5000000.0,ms,8047.0,2021-03-02 19:47:31.990093-06:00
timescales,3.0,2048.0,Reelay,((once[:2048]({x > 0.0})) -> ({x > 0.5} since {x > 0.0})),5000000.0,ms,2201.0,2021-03-02 20:03:47.865603-06:00
timescales,8.0,4096.0,lattice-monitor,F8(4096),5000000.0,ms,4305.24492264,2021-03-02 19:35:19.381127-06:00
timescales,9.0,65536.0,Reelay,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[65536:131072] {x > 0.5}) and not( not({x > 0.75}) since[65536:] {x > 0.5})) since {x > 0.0}),5000000.0,ms,7825.0,2021-03-02 19:12:13.787223-06:00
timescales,2.0,32768.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0} ) -> ((not {x > 0.5}) since[32768:65536] {x > 0.0}),100000000.0,ms,6630.0,2021-03-02 17:03:32.087325-06:00
timescales,9.0,65536.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[65536:131072] {x > 0.5}) and not( not({x > 0.75}) since[65536:] {x > 0.5})) since {x > 0.0}),100000000.0,ms,8576.0,2021-03-02 21:17:02.238547-06:00
timescales,0.0,16384.0,lattice-monitor,F0(16384),5000000.0,ms,1896.64697647,2021-03-02 17:31:53.233449-06:00
timescales,5.0,65536.0,lattice-monitor,F5(65536),5000000.0,ms,3978.87897491,2021-03-02 18:08:26.197207-06:00
timescales,8.0,256.0,Reelay,(({x > 0.75} -> once[256:512] {x > 0.5}) and not( not({x > 0.75}) since[256:] {x > 0.5})),5000000.0,ms,7250.0,2021-03-02 17:21:43.945109-06:00
timescales,7.0,512.0,lattice-monitor,F7(512),5000000.0,ms,2772.29094505,2021-03-02 16:52:53.052850-06:00
timescales,4.0,4096.0,Reelay,({x > 0.25} -> (historically[:4096]{x > 0.5})),5000000.0,ms,1989.0,2021-03-02 19:03:05.884982-06:00
timescales,9.0,1024.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[1024:2048] {x > 0.5}) and not( not({x > 0.75}) since[1024:] {x > 0.5})) since {x > 0.0}),100000000.0,ms,8767.0,2021-03-02 17:57:29.143691-06:00
timescales,9.0,128.0,lattice-monitor,F9(128),5000000.0,ms,4244.66609955,2021-03-02 20:28:11.744833-06:00
timescales,2.0,262144.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0} ) -> ((not {x > 0.5}) since[262144:524288] {x > 0.0}),100000000.0,ms,6661.0,2021-03-02 20:17:31.619493-06:00
timescales,5.0,128.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[128:256] {x > 0.0})),5000000.0,ms,6560.0,2021-03-02 19:25:21.943879-06:00
timescales,1.0,524288.0,semiring-monitor,({x > 0.25} -> (historically[:524288](not {x > 0.5}))),100000000.0,ms,2425.0,2021-03-02 18:14:07.429567-06:00
timescales,2.0,8192.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0} ) -> ((not {x > 0.5}) since[8192:16384] {x > 0.0}),100000000.0,ms,6805.0,2021-03-02 18:33:24.364757-06:00
timescales,2.0,2048.0,lattice-monitor,F2(2048),5000000.0,ms,4216.2539959,2021-03-02 21:36:42.726148-06:00
timescales,1.0,524288.0,lattice-monitor,F1(524288),5000000.0,ms,1898.78797531,2021-03-02 21:52:41.657967-06:00
timescales,2.0,131072.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0} ) -> ((not {x > 0.5}) since[131072:262144] {x > 0.0}),100000000.0,ms,6619.0,2021-03-02 20:46:30.441832-06:00
timescales,7.0,1024.0,lattice-monitor,F7(1024),5000000.0,ms,3052.33192444,2021-03-02 18:59:40.088881-06:00
timescales,8.0,256.0,Reelay,(({x > 0.75} -> once[256:512] {x > 0.5}) and not( not({x > 0.75}) since[256:] {x > 0.5})),5000000.0,ms,6962.0,2021-03-02 16:51:19.470021-06:00
timescales,7.0,262144.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:262144]({x > 0.5} or {x > 0.0})) since {x > 0.0})),5000000.0,ms,2718.0,2021-03-02 18:13:03.464870-06:00
timescales,4.0,262144.0,lattice-monitor,F4(262144),5000000.0,ms,1900.43902397,2021-03-02 21:51:08.650619-06:00
timescales,9.0,65536.0,lattice-monitor,F9(65536),5000000.0,ms,6023.55599403,2021-03-02 19:43:34.958878-06:00
timescales,8.0,32.0,semiring-monitor,(({x > 0.75} -> once[32:64] {x > 0.5}) and not( not({x > 0.75}) since[32:] {x > 0.5})),100000000.0,ms,5943.0,2021-03-02 19:53:30.559677-06:00
timescales,7.0,8192.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:8192]({x > 0.5} or {x > 0.0})) since {x > 0.0})),5000000.0,ms,2735.0,2021-03-02 18:02:46.611177-06:00
timescales,0.0,524288.0,semiring-monitor,((once[:524288]{x > 0.0}) -> ((not {x > 0.5}) since {x > 0.0})),100000000.0,ms,3452.0,2021-03-02 17:42:22.762064-06:00
timescales,8.0,64.0,Reelay,(({x > 0.75} -> once[64:128] {x > 0.5}) and not( not({x > 0.75}) since[64:] {x > 0.5})),5000000.0,ms,7083.0,2021-03-02 18:21:03.565965-06:00
timescales,9.0,4096.0,Reelay,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[4096:8192] {x > 0.5}) and not( not({x > 0.75}) since[4096:] {x > 0.5})) since {x > 0.0}),5000000.0,ms,7587.0,2021-03-02 21:40:06.532546-06:00
timescales,6.0,524288.0,semiring-monitor,(once[:524288]{x > 0.5}),100000000.0,ms,1410.0,2021-03-02 19:18:00.375088-06:00
timescales,1.0,512.0,semiring-monitor,({x > 0.25} -> (historically[:512](not {x > 0.5}))),100000000.0,ms,2476.0,2021-03-02 21:01:43.973321-06:00
timescales,6.0,256.0,lattice-monitor,F6(256),5000000.0,ms,569.06914711,2021-03-02 18:24:28.710594-06:00
timescales,6.0,4096.0,semiring-monitor,(once[:4096]{x > 0.5}),100000000.0,ms,1338.0,2021-03-02 19:03:31.203782-06:00
timescales,0.0,1024.0,lattice-monitor,F0(1024),5000000.0,ms,1362.7948761,2021-03-02 19:30:13.037611-06:00
timescales,7.0,131072.0,lattice-monitor,F7(131072),5000000.0,ms,3680.45711517,2021-03-02 19:45:07.738721-06:00
timescales,7.0,32768.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:32768]({x > 0.5} or {x > 0.0})) since {x > 0.0})),5000000.0,ms,2631.0,2021-03-02 21:45:30.149760-06:00
timescales,5.0,64.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[64:128] {x > 0.0})),100000000.0,ms,6531.0,2021-03-02 19:54:49.398423-06:00
timescales,1.0,256.0,lattice-monitor,F1(256),5000000.0,ms,874.597787857,2021-03-02 17:52:02.787039-06:00
timescales,6.0,32768.0,Reelay,(once[:32768]{x > 0.5}),5000000.0,ms,1751.0,2021-03-02 17:04:10.447963-06:00
timescales,9.0,32768.0,Reelay,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[32768:65536] {x > 0.5}) and not( not({x > 0.75}) since[32768:] {x > 0.5})) since {x > 0.0}),5000000.0,ms,8083.0,2021-03-02 20:43:44.967276-06:00
timescales,0.0,32768.0,semiring-monitor,((once[:32768]{x > 0.0}) -> ((not {x > 0.5}) since {x > 0.0})),100000000.0,ms,3377.0,2021-03-02 17:03:11.374025-06:00
timescales,0.0,262144.0,lattice-monitor,F0(262144),5000000.0,ms,2435.52708626,2021-03-02 17:40:10.516433-06:00
timescales,6.0,262144.0,Reelay,(once[:262144]{x > 0.5}),5000000.0,ms,1770.0,2021-03-02 20:18:11.763450-06:00
timescales,8.0,4096.0,semiring-monitor,(({x > 0.75} -> once[4096:8192] {x > 0.5}) and not( not({x > 0.75}) since[4096:] {x > 0.5})),100000000.0,ms,5874.0,2021-03-02 18:32:32.748234-06:00
timescales,2.0,131072.0,Reelay,({x > 0.25} && !{x > 0.0} && once {x > 0.0} ) -> ((not {x > 0.5}) since[131072:262144] {x > 0.0}),5000000.0,ms,6735.0,2021-03-02 19:12:50.507322-06:00
timescales,8.0,512.0,Reelay,(({x > 0.75} -> once[512:1024] {x > 0.5}) and not( not({x > 0.75}) since[512:] {x > 0.5})),5000000.0,ms,7134.0,2021-03-02 18:26:40.733181-06:00
timescales,4.0,64.0,lattice-monitor,F4(64),5000000.0,ms,792.345046997,2021-03-02 17:17:26.512215-06:00
timescales,3.0,32.0,Reelay,((once[:32]({x > 0.0})) -> ({x > 0.5} since {x > 0.0})),5000000.0,ms,2170.0,2021-03-02 16:45:10.479710-06:00
timescales,7.0,262144.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:262144]({x > 0.5} or {x > 0.0})) since {x > 0.0})),5000000.0,ms,2700.0,2021-03-02 21:51:41.978965-06:00
timescales,6.0,524288.0,semiring-monitor,(once[:524288]{x > 0.5}),100000000.0,ms,1353.0,2021-03-02 20:51:24.249667-06:00
timescales,7.0,4096.0,lattice-monitor,F7(4096),5000000.0,ms,3112.74695396,2021-03-02 21:08:21.472378-06:00
timescales,7.0,65536.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:65536]({x > 0.5} or {x > 0.0})) since {x > 0.0})),100000000.0,ms,5877.0,2021-03-02 21:16:24.351358-06:00
timescales,5.0,1024.0,lattice-monitor,F5(1024),5000000.0,ms,4136.0809803,2021-03-02 18:59:18.585662-06:00
timescales,4.0,32.0,lattice-monitor,F4(32),5000000.0,ms,785.960912704,2021-03-02 20:23:38.597129-06:00
timescales,7.0,2048.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:2048]({x > 0.5} or {x > 0.0})) since {x > 0.0})),100000000.0,ms,5854.0,2021-03-02 16:56:41.277480-06:00
timescales,4.0,16384.0,lattice-monitor,F4(16384),5000000.0,ms,1280.13801575,2021-03-02 21:42:59.609695-06:00
timescales,5.0,1024.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[1024:2048] {x > 0.0})),100000000.0,ms,6610.0,2021-03-02 20:33:11.788161-06:00
timescales,3.0,1024.0,lattice-monitor,F3(1024),5000000.0,ms,1407.37581253,2021-03-02 17:56:13.099080-06:00
timescales,1.0,1024.0,Reelay,({x > 0.25} -> (historically[:1024](not {x > 0.5}))),5000000.0,ms,2047.0,2021-03-02 21:03:34.636895-06:00
timescales,5.0,262144.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[262144:524288] {x > 0.0})),5000000.0,ms,6461.0,2021-03-02 17:09:59.645782-06:00
timescales,1.0,256.0,lattice-monitor,F1(256),5000000.0,ms,837.957143784,2021-03-02 19:26:33.255688-06:00
timescales,6.0,64.0,semiring-monitor,(once[:64]{x > 0.5}),100000000.0,ms,1359.0,2021-03-02 18:52:04.203425-06:00
timescales,0.0,16.0,semiring-monitor,((once[:16]{x > 0.0}) -> ((not {x > 0.5}) since {x > 0.0})),100000000.0,ms,3418.0,2021-03-02 18:16:08.256707-06:00
timescales,1.0,128.0,semiring-monitor,({x > 0.25} -> (historically[:128](not {x > 0.5}))),100000000.0,ms,2455.0,2021-03-02 17:50:13.178201-06:00
timescales,6.0,32768.0,semiring-monitor,(once[:32768]{x > 0.5}),100000000.0,ms,1362.0,2021-03-02 21:45:25.421142-06:00
timescales,5.0,256.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[256:512] {x > 0.0})),5000000.0,ms,6383.0,2021-03-02 17:21:13.382541-06:00
timescales,5.0,64.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[64:128] {x > 0.0})),100000000.0,ms,6480.0,2021-03-02 20:56:53.878704-06:00
timescales,3.0,524288.0,semiring-monitor,((once[:524288]({x > 0.0})) -> ({x > 0.5} since {x > 0.0})),100000000.0,ms,3287.0,2021-03-02 20:50:53.134323-06:00
timescales,4.0,8192.0,lattice-monitor,F4(8192),5000000.0,ms,1167.71602631,2021-03-02 18:33:38.380177-06:00
timescales,1.0,65536.0,lattice-monitor,F1(65536),5000000.0,ms,1660.86006165,2021-03-02 21:46:26.397310-06:00
timescales,3.0,16384.0,Reelay,((once[:16384]({x > 0.0})) -> ({x > 0.5} since {x > 0.0})),5000000.0,ms,2214.0,2021-03-02 21:11:42.501385-06:00
