Experiment,FormulaNumber,Bound,Tool,Formula,StreamLength,InputType,TimeUnit,TimeElapsed,Memory,TimeStamp
memory,5.0,4096.0,semiring-monitor,x > 0.5 since[4096:4096] x > 0,10000000.0,Increasing,ms,1623.0,2430168.0,2021-03-08 12:21:49.164341-06:00
memory,4.0,128.0,semiring-monitor,x > 0.5 since[0:128] x > 0,10000000.0,Random,ms,2154.0,100112.0,2021-03-08 15:18:00.731704-06:00
memory,2.0,4096.0,semiring-monitor,once[4096:8192] x > 0.5,10000000.0,Increasing,ms,1051.0,818096.0,2021-03-08 12:17:07.648808-06:00
memory,2.0,2048.0,semiring-monitor,once[2048:4096] x > 0.5,10000000.0,Increasing,ms,1028.0,441336.0,2021-03-08 15:24:43.558978-06:00
memory,2.0,512.0,lattice-monitor,once[512:1024] x > 0.5,200000.0,Random,ms,209.805965424,149235376.0,2021-03-08 13:46:07.495970-06:00
memory,2.0,16.0,semiring-monitor,once[16:32] x > 0.5,10000000.0,Increasing,ms,1022.0,67904.0,2021-03-08 15:12:28.213798-06:00
memory,3.0,2048.0,Reelay,once[2048:] {x > 0.5},12288.0,Increasing,ms,14738.0,20750920.0,2021-03-08 16:59:17.837725-06:00
memory,4.0,512.0,lattice-monitor,x > 0 since[0:512] x > 0.5,200000.0,Decreasing,ms,351.103782654,149235376.0,2021-03-08 13:46:36.318481-06:00
memory,0.0,256.0,Reelay,once[0:256] {x > 0.5},1536.0,Random,ms,20.0,17390992.0,2021-03-08 15:18:50.137056-06:00
memory,6.0,32768.0,semiring-monitor,x > 0.5 since[32768:65536] x > 0,10000000.0,Random,ms,2807.0,26820104.0,2021-03-08 15:01:59.742075-06:00
memory,2.0,16.0,Reelay,once[16:32] {x > 0.5},100000.0,Random,ms,676.0,12734968.0,2021-03-08 13:38:04.960462-06:00
memory,0.0,65536.0,lattice-monitor,once[0:65536] x > 0.5,200000.0,Decreasing,ms,341.485023499,247181376.0,2021-03-08 16:36:36.059858-06:00
memory,3.0,1024.0,semiring-monitor,once[1024:] x > 0.5,10000000.0,Increasing,ms,662.0,63968.0,2021-03-08 12:08:54.774948-06:00
memory,4.0,65536.0,lattice-monitor,x > 0 since[0:65536] x > 0.5,200000.0,Random,ms,509.207963943,235185104.0,2021-03-08 16:36:57.022777-06:00
memory,3.0,16.0,Reelay,once[16:] {x > 0.5},100000.0,Random,ms,398.0,8662952.0,2021-03-08 13:38:19.257760-06:00
memory,1.0,128.0,lattice-monitor,once[128:128] x > 0.5,200000.0,Increasing,ms,71.0301399231,149235376.0,2021-03-08 16:51:35.759207-06:00
memory,1.0,8192.0,semiring-monitor,once[8192:8192] x > 0.5,10000000.0,Decreasing,ms,606.0,62032.0,2021-03-08 15:46:48.154490-06:00
memory,0.0,32768.0,semiring-monitor,once[0:32768] x > 0.5,10000000.0,Random,ms,1095.0,5829584.0,2021-03-08 15:01:10.712868-06:00
memory,1.0,8192.0,Reelay,once[8192:8192] {x > 0.5},49152.0,Increasing,ms,225400.0,65191944.0,2021-03-08 18:51:21.140997-06:00
memory,0.0,1024.0,Reelay,once[0:1024] {x > 0.5},6144.0,Random,ms,51.0,11510400.0,2021-03-08 15:21:45.982304-06:00
memory,2.0,262144.0,semiring-monitor,once[262144:524288] x > 0.5,10000000.0,Increasing,ms,1051.0,50398072.0,2021-03-08 15:05:26.519019-06:00
memory,1.0,128.0,semiring-monitor,once[128:128] x > 0.5,10000000.0,Decreasing,ms,574.0,62032.0,2021-03-08 15:17:41.140957-06:00
memory,5.0,128.0,lattice-monitor,x > 0 since[128:128] x > 0.5,200000.0,Decreasing,ms,482.392787933,149235376.0,2021-03-08 15:18:17.934374-06:00
memory,3.0,32.0,Reelay,once[32:] {x > 0.5},100000.0,Random,ms,410.0,8665560.0,2021-03-08 15:14:34.430426-06:00
memory,1.0,256.0,Reelay,once[256:256] {x > 0.5},10000.0,Decreasing,ms,1518.0,13940536.0,2021-03-08 19:53:59.130019-06:00
memory,2.0,32768.0,semiring-monitor,once[32768:65536] x > 0.5,10000000.0,Random,ms,1056.0,6093696.0,2021-03-08 16:35:33.061378-06:00
memory,5.0,16.0,lattice-monitor,x > 0 since[16:16] x > 0.5,200000.0,Decreasing,ms,469.876050949,149235376.0,2021-03-08 13:38:53.663455-06:00
memory,0.0,2048.0,Reelay,once[0:2048] {x > 0.5},12288.0,Decreasing,ms,17053.0,18774912.0,2021-03-08 15:24:00.567658-06:00
memory,1.0,32.0,semiring-monitor,once[32:32] x > 0.5,10000000.0,Increasing,ms,557.0,61984.0,2021-03-08 15:14:14.046665-06:00
memory,0.0,262144.0,semiring-monitor,once[0:262144] x > 0.5,10000000.0,Decreasing,ms,1133.0,48298944.0,2021-03-08 18:14:09.355086-06:00
memory,1.0,64.0,semiring-monitor,once[64:64] x > 0.5,10000000.0,Random,ms,572.0,62032.0,2021-03-08 15:16:15.684521-06:00
memory,1.0,512.0,lattice-monitor,once[512:512] x > 0.5,200000.0,Decreasing,ms,76.3778686523,149235376.0,2021-03-08 12:06:48.081066-06:00
memory,2.0,64.0,Reelay,once[64:128] {x > 0.5},384.0,Decreasing,ms,42.0,20765632.0,2021-03-08 12:02:45.171247-06:00
memory,6.0,131072.0,semiring-monitor,x > 0.5 since[131072:262144] x > 0,10000000.0,Random,ms,2726.0,107036120.0,2021-03-08 15:04:28.221298-06:00
memory,5.0,32.0,semiring-monitor,x > 0.5 since[32:32] x > 0,10000000.0,Increasing,ms,1561.0,89280.0,2021-03-08 13:40:51.198843-06:00
memory,3.0,256.0,lattice-monitor,once[256:] x > 0.5,200000.0,Random,ms,133.760929108,149235376.0,2021-03-08 12:05:33.485866-06:00
memory,7.0,128.0,lattice-monitor,x > 0 since[128:] x > 0.5,200000.0,Decreasing,ms,379.555940628,149235376.0,2021-03-08 13:44:24.756606-06:00
memory,6.0,1024.0,semiring-monitor,x > 0.5 since[1024:2048] x > 0,10000000.0,Increasing,ms,2711.0,916952.0,2021-03-08 12:09:40.946799-06:00
memory,3.0,16384.0,semiring-monitor,once[16384:] x > 0.5,10000000.0,Increasing,ms,682.0,61408.0,2021-03-08 18:09:20.620632-06:00
memory,3.0,128.0,lattice-monitor,once[128:] x > 0.5,200000.0,Random,ms,126.919984818,149235376.0,2021-03-08 15:17:51.347608-06:00
memory,4.0,1024.0,Reelay,{x > 0.0} since[0:1024] {x > 0.5},6144.0,Random,ms,110.0,16375544.0,2021-03-08 13:48:15.408914-06:00
memory,4.0,16.0,semiring-monitor,x > 0.5 since[0:16] x > 0,10000000.0,Decreasing,ms,2186.0,80448.0,2021-03-08 11:59:19.465527-06:00
memory,4.0,16.0,semiring-monitor,x > 0.5 since[0:16] x > 0,10000000.0,Random,ms,2140.0,78608.0,2021-03-08 15:12:49.058628-06:00
memory,0.0,2048.0,Reelay,once[0:2048] {x > 0.5},12288.0,Increasing,ms,111.0,10336208.0,2021-03-08 12:10:21.722412-06:00
memory,7.0,128.0,lattice-monitor,x > 0 since[128:] x > 0.5,200000.0,Increasing,ms,372.095823288,149235376.0,2021-03-08 13:44:20.329953-06:00
memory,7.0,64.0,semiring-monitor,x > 0.5 since[64:] x > 0,10000000.0,Random,ms,2183.0,111488.0,2021-03-08 16:51:13.837769-06:00
memory,0.0,32.0,lattice-monitor,once[0:32] x > 0.5,200000.0,Decreasing,ms,157.743930817,149235376.0,2021-03-08 16:48:06.541172-06:00
memory,3.0,256.0,semiring-monitor,once[256:] x > 0.5,10000000.0,Decreasing,ms,691.0,62032.0,2021-03-08 12:05:40.455925-06:00
memory,5.0,16.0,lattice-monitor,x > 0 since[16:16] x > 0.5,200000.0,Random,ms,471.199035645,149235376.0,2021-03-08 16:47:06.089631-06:00
memory,7.0,65536.0,lattice-monitor,x > 0 since[65536:] x > 0.5,200000.0,Random,ms,755.024909973,309456144.0,2021-03-08 15:03:26.671756-06:00
memory,1.0,64.0,semiring-monitor,once[64:64] x > 0.5,10000000.0,Random,ms,592.0,62032.0,2021-03-08 12:02:33.987245-06:00
memory,3.0,8192.0,Reelay,once[8192:] {x > 0.5},49152.0,Increasing,ms,242616.0,99363288.0,2021-03-08 14:24:47.806712-06:00
memory,3.0,131072.0,lattice-monitor,once[131072:] x > 0.5,200000.0,Random,ms,231.6198349,282855840.0,2021-03-08 18:13:01.336342-06:00
memory,3.0,8192.0,semiring-monitor,once[8192:] x > 0.5,10000000.0,Random,ms,731.0,62032.0,2021-03-08 15:59:25.833993-06:00
memory,2.0,128.0,Reelay,once[128:256] {x > 0.5},768.0,Increasing,ms,71.0,11009736.0,2021-03-08 12:04:03.981730-06:00
memory,5.0,16384.0,semiring-monitor,x > 0.5 since[16384:16384] x > 0,10000000.0,Increasing,ms,1651.0,9112768.0,2021-03-08 18:09:39.362898-06:00
memory,0.0,256.0,lattice-monitor,once[0:256] x > 0.5,200000.0,Increasing,ms,161.680936813,149235376.0,2021-03-08 12:05:12.253515-06:00
memory,4.0,32768.0,lattice-monitor,x > 0 since[0:32768] x > 0.5,200000.0,Increasing,ms,496.927976608,198279232.0,2021-03-08 15:01:40.416188-06:00
memory,0.0,64.0,lattice-monitor,once[0:64] x > 0.5,200000.0,Decreasing,ms,162.385940552,149235376.0,2021-03-08 12:02:30.317028-06:00
memory,0.0,131072.0,semiring-monitor,once[0:131072] x > 0.5,10000000.0,Increasing,ms,1069.0,24181664.0,2021-03-08 18:12:43.781308-06:00
memory,6.0,128.0,semiring-monitor,x > 0.5 since[128:256] x > 0,10000000.0,Decreasing,ms,2657.0,187704.0,2021-03-08 13:44:12.723765-06:00
memory,6.0,256.0,Reelay,{x > 0.0} since[256:512] {x > 0.5},1536.0,Increasing,ms,509.0,10025136.0,2021-03-08 12:06:10.414845-06:00
memory,5.0,32.0,lattice-monitor,x > 0 since[32:32] x > 0.5,200000.0,Random,ms,481.207847595,149235376.0,2021-03-08 15:15:05.377475-06:00
memory,0.0,524288.0,lattice-monitor,once[0:524288] x > 0.5,3145728.0,Random,ms,5274.33896065,1032006848.0,2021-03-08 16:41:37.296531-06:00
memory,5.0,2048.0,semiring-monitor,x > 0.5 since[2048:2048] x > 0,10000000.0,Random,ms,1673.0,1250520.0,2021-03-08 12:12:37.615973-06:00
memory,6.0,1024.0,semiring-monitor,x > 0.5 since[1024:2048] x > 0,10000000.0,Random,ms,2671.0,916952.0,2021-03-08 16:57:02.110420-06:00
memory,3.0,1024.0,Reelay,once[1024:] {x > 0.5},6144.0,Random,ms,37.0,10325136.0,2021-03-08 16:56:21.773500-06:00
memory,2.0,2048.0,Reelay,once[2048:4096] {x > 0.5},12288.0,Decreasing,ms,29188.0,39412760.0,2021-03-08 13:50:24.298538-06:00
memory,2.0,2048.0,Reelay,once[2048:4096] {x > 0.5},12288.0,Increasing,ms,14072.0,19993728.0,2021-03-08 16:58:25.937311-06:00
memory,0.0,262144.0,lattice-monitor,once[0:262144] x > 0.5,1572864.0,Increasing,ms,2440.74010849,560404104.0,2021-03-08 16:39:00.505830-06:00
memory,6.0,16384.0,lattice-monitor,x > 0 since[16384:32768] x > 0.5,200000.0,Increasing,ms,1007.86995888,232849400.0,2021-03-08 15:00:48.355450-06:00
memory,3.0,512.0,semiring-monitor,once[512:] x > 0.5,10000000.0,Random,ms,670.0,62032.0,2021-03-08 13:46:20.618580-06:00
memory,6.0,524288.0,lattice-monitor,x > 0 since[524288:1048576] x > 0.5,3145728.0,Random,ms,16513.8838291,2932987832.0,2021-03-08 18:19:38.034387-06:00
memory,0.0,8192.0,semiring-monitor,once[0:8192] x > 0.5,10000000.0,Random,ms,1074.0,1504208.0,2021-03-08 12:28:37.629598-06:00
memory,4.0,256.0,Reelay,{x > 0.0} since[0:256] {x > 0.5},1536.0,Random,ms,38.0,17372200.0,2021-03-08 15:19:21.833492-06:00
memory,4.0,32.0,lattice-monitor,x > 0 since[0:32] x > 0.5,200000.0,Decreasing,ms,342.250823975,149235376.0,2021-03-08 15:14:57.229094-06:00
memory,3.0,32.0,semiring-monitor,once[32:] x > 0.5,10000000.0,Random,ms,676.0,61984.0,2021-03-08 13:40:17.909537-06:00
memory,0.0,16.0,semiring-monitor,once[0:16] x > 0.5,10000000.0,Decreasing,ms,1055.0,65760.0,2021-03-08 13:37:57.968926-06:00
memory,3.0,16.0,semiring-monitor,once[16:] x > 0.5,10000000.0,Random,ms,677.0,61984.0,2021-03-08 11:58:54.627929-06:00
memory,7.0,16.0,semiring-monitor,x > 0.5 since[16:] x > 0,10000000.0,Increasing,ms,2163.0,84224.0,2021-03-08 13:39:32.273207-06:00
memory,1.0,1024.0,lattice-monitor,once[1024:1024] x > 0.5,200000.0,Decreasing,ms,83.0678939819,149235376.0,2021-03-08 15:22:01.664153-06:00
memory,3.0,524288.0,semiring-monitor,once[524288:] x > 0.5,10000000.0,Random,ms,705.0,64064.0,2021-03-08 15:08:48.192064-06:00
memory,7.0,131072.0,lattice-monitor,x > 0 since[131072:] x > 0.5,200000.0,Random,ms,669.533967972,559801944.0,2021-03-08 18:13:44.338916-06:00
memory,6.0,256.0,lattice-monitor,x > 0 since[256:512] x > 0.5,200000.0,Decreasing,ms,615.978956223,149235376.0,2021-03-08 15:19:53.755230-06:00
memory,6.0,524288.0,lattice-monitor,x > 0 since[524288:1048576] x > 0.5,3145728.0,Increasing,ms,16278.8498402,3120616056.0,2021-03-08 18:19:58.805117-06:00
memory,2.0,1024.0,Reelay,once[1024:2048] {x > 0.5},6144.0,Decreasing,ms,7098.0,28112320.0,2021-03-08 16:56:11.734125-06:00
memory,7.0,256.0,lattice-monitor,x > 0 since[256:] x > 0.5,200000.0,Increasing,ms,387.267112732,149235376.0,2021-03-08 15:20:03.807980-06:00
memory,7.0,128.0,Reelay,{x > 0.0} since[128:] {x > 0.5},768.0,Decreasing,ms,27.0,15486696.0,2021-03-08 16:52:43.650855-06:00
memory,1.0,1024.0,lattice-monitor,once[1024:1024] x > 0.5,200000.0,Decreasing,ms,84.1670036316,149235376.0,2021-03-08 12:08:25.373572-06:00
memory,0.0,4096.0,semiring-monitor,once[0:4096] x > 0.5,10000000.0,Increasing,ms,1092.0,818080.0,2021-03-08 17:02:25.290397-06:00
memory,1.0,512.0,lattice-monitor,once[512:512] x > 0.5,200000.0,Increasing,ms,76.0209560394,149235376.0,2021-03-08 13:46:04.336713-06:00
memory,6.0,4096.0,Reelay,{x > 0.0} since[4096:8192] {x > 0.5},24576.0,Decreasing,ms,121787.0,59808456.0,2021-03-08 17:11:55.626136-06:00
memory,6.0,32.0,Reelay,{x > 0.0} since[32:64] {x > 0.5},100000.0,Decreasing,ms,5962.0,8520360.0,2021-03-08 13:41:14.925567-06:00
memory,4.0,16.0,lattice-monitor,x > 0 since[0:16] x > 0.5,200000.0,Random,ms,337.445020676,149235376.0,2021-03-08 15:12:45.819825-06:00
memory,0.0,16.0,Reelay,once[0:16] {x > 0.5},100000.0,Increasing,ms,792.0,9913880.0,2021-03-08 13:37:51.523337-06:00
memory,6.0,32768.0,semiring-monitor,x > 0.5 since[32768:65536] x > 0,10000000.0,Increasing,ms,2748.0,26820056.0,2021-03-08 15:02:04.510360-06:00
memory,6.0,4096.0,lattice-monitor,x > 0 since[4096:8192] x > 0.5,200000.0,Increasing,ms,840.10720253,172401416.0,2021-03-08 14:01:05.016157-06:00
memory,0.0,524288.0,lattice-monitor,once[0:524288] x > 0.5,3145728.0,Decreasing,ms,5325.13213158,1032006848.0,2021-03-08 16:41:51.911759-06:00
memory,0.0,131072.0,semiring-monitor,once[0:131072] x > 0.5,10000000.0,Random,ms,1135.0,23131088.0,2021-03-08 15:03:39.349168-06:00
memory,2.0,128.0,Reelay,once[128:256] {x > 0.5},768.0,Decreasing,ms,125.0,17017048.0,2021-03-08 13:43:27.894645-06:00
memory,2.0,128.0,lattice-monitor,once[128:256] x > 0.5,200000.0,Decreasing,ms,192.564964294,149235376.0,2021-03-08 15:17:48.218526-06:00
memory,4.0,2048.0,Reelay,{x > 0.0} since[0:2048] {x > 0.5},12288.0,Random,ms,205.0,13026064.0,2021-03-08 12:12:05.946908-06:00
memory,7.0,2048.0,semiring-monitor,x > 0.5 since[2048:] x > 0,10000000.0,Random,ms,2190.0,1287456.0,2021-03-08 15:27:36.802332-06:00
memory,7.0,8192.0,lattice-monitor,x > 0 since[8192:] x > 0.5,200000.0,Decreasing,ms,581.493139267,184158528.0,2021-03-08 16:34:04.751292-06:00
memory,0.0,64.0,semiring-monitor,once[0:64] x > 0.5,10000000.0,Increasing,ms,1036.0,76320.0,2021-03-08 16:50:09.259127-06:00
memory,1.0,32.0,Reelay,once[32:32] {x > 0.5},10000.0,Decreasing,ms,264.0,12284952.0,2021-03-08 19:15:10.147379-06:00
memory,7.0,32.0,semiring-monitor,x > 0.5 since[32:] x > 0,10000000.0,Random,ms,2190.0,94048.0,2021-03-08 13:41:28.082638-06:00
memory,1.0,65536.0,lattice-monitor,once[65536:65536] x > 0.5,200000.0,Increasing,ms,239.070892334,248275088.0,2021-03-08 16:36:40.195999-06:00
memory,3.0,4096.0,lattice-monitor,once[4096:] x > 0.5,200000.0,Decreasing,ms,163.096189499,162649944.0,2021-03-08 13:59:23.443276-06:00
memory,4.0,512.0,semiring-monitor,x > 0.5 since[0:512] x > 0,10000000.0,Increasing,ms,2136.0,173864.0,2021-03-08 13:46:33.726683-06:00
memory,2.0,4096.0,Reelay,once[4096:8192] {x > 0.5},24576.0,Increasing,ms,56718.0,40081648.0,2021-03-08 12:16:10.111910-06:00
memory,1.0,128.0,semiring-monitor,once[128:128] x > 0.5,10000000.0,Random,ms,568.0,60448.0,2021-03-08 15:17:38.022121-06:00
memory,5.0,32.0,Reelay,{x > 0.0} since[32:32] {x > 0.5},10000.0,Increasing,ms,566.0,12056872.0,2021-03-08 19:15:12.404996-06:00
memory,7.0,1024.0,Reelay,{x > 0.0} since[1024:] {x > 0.5},6144.0,Increasing,ms,7362.0,24283016.0,2021-03-08 13:49:17.021117-06:00
memory,7.0,128.0,Reelay,{x > 0.0} since[128:] {x > 0.5},768.0,Increasing,ms,141.0,14350112.0,2021-03-08 13:44:21.180282-06:00
memory,3.0,2048.0,semiring-monitor,once[2048:] x > 0.5,10000000.0,Random,ms,681.0,61984.0,2021-03-08 16:59:16.051547-06:00
memory,2.0,256.0,semiring-monitor,once[256:512] x > 0.5,10000000.0,Increasing,ms,1027.0,112064.0,2021-03-08 15:19:08.182013-06:00
memory,2.0,512.0,Reelay,once[512:1024] {x > 0.5},3072.0,Decreasing,ms,1787.0,22025256.0,2021-03-08 13:46:15.071462-06:00
memory,2.0,1024.0,lattice-monitor,once[1024:2048] x > 0.5,200000.0,Increasing,ms,232.272863388,162649944.0,2021-03-08 16:56:04.583447-06:00
memory,2.0,256.0,Reelay,once[256:512] {x > 0.5},1536.0,Decreasing,ms,447.0,12085616.0,2021-03-08 13:44:49.864674-06:00
memory,2.0,262144.0,lattice-monitor,once[262144:524288] x > 0.5,1572864.0,Decreasing,ms,3597.41306305,1308692048.0,2021-03-08 15:05:28.024774-06:00
memory,7.0,256.0,Reelay,{x > 0.0} since[256:] {x > 0.5},1536.0,Decreasing,ms,40.0,17602736.0,2021-03-08 13:45:49.099873-06:00
memory,5.0,16.0,lattice-monitor,x > 0 since[16:16] x > 0.5,200000.0,Increasing,ms,462.599039078,149235376.0,2021-03-08 16:47:09.079167-06:00
memory,2.0,8192.0,Reelay,once[8192:16384] {x > 0.5},49152.0,Increasing,ms,234629.0,64883472.0,2021-03-08 17:21:22.947397-06:00
memory,0.0,131072.0,semiring-monitor,once[0:131072] x > 0.5,10000000.0,Random,ms,1121.0,23131088.0,2021-03-08 16:37:44.530252-06:00
memory,4.0,262144.0,lattice-monitor,x > 0 since[0:262144] x > 0.5,1572864.0,Decreasing,ms,3846.87709808,710647064.0,2021-03-08 15:05:58.617918-06:00
memory,4.0,32768.0,lattice-monitor,x > 0 since[0:32768] x > 0.5,200000.0,Increasing,ms,466.85385704,198279232.0,2021-03-08 16:35:48.838645-06:00
memory,2.0,256.0,lattice-monitor,once[256:512] x > 0.5,200000.0,Decreasing,ms,201.226949692,149235376.0,2021-03-08 15:19:09.666338-06:00
memory,1.0,128.0,lattice-monitor,once[128:128] x > 0.5,200000.0,Increasing,ms,70.8990097046,149235376.0,2021-03-08 12:03:57.094002-06:00
memory,3.0,128.0,lattice-monitor,once[128:] x > 0.5,200000.0,Random,ms,135.274887085,149235376.0,2021-03-08 12:04:09.573613-06:00
memory,6.0,128.0,lattice-monitor,x > 0 since[128:256] x > 0.5,200000.0,Increasing,ms,607.911109924,149235376.0,2021-03-08 16:52:23.311192-06:00
memory,0.0,512.0,lattice-monitor,once[0:512] x > 0.5,200000.0,Increasing,ms,163.766145706,149235376.0,2021-03-08 16:54:13.824575-06:00
memory,0.0,16.0,Reelay,once[0:16] {x > 0.5},100000.0,Decreasing,ms,1869.0,13417888.0,2021-03-08 16:46:14.062037-06:00
memory,7.0,128.0,Reelay,{x > 0.0} since[128:] {x > 0.5},768.0,Random,ms,28.0,17562096.0,2021-03-08 15:18:37.088766-06:00
memory,0.0,512.0,Reelay,once[0:512] {x > 0.5},3072.0,Random,ms,31.0,19165752.0,2021-03-08 12:06:35.346286-06:00
memory,0.0,32.0,lattice-monitor,once[0:32] x > 0.5,200000.0,Decreasing,ms,160.688877106,149235376.0,2021-03-08 12:00:23.736641-06:00
memory,7.0,1024.0,semiring-monitor,x > 0.5 since[1024:] x > 0,10000000.0,Decreasing,ms,2203.0,626392.0,2021-03-08 12:10:15.267834-06:00
memory,1.0,16384.0,semiring-monitor,once[16384:16384] x > 0.5,10000000.0,Random,ms,568.0,63976.0,2021-03-08 16:34:17.628437-06:00
memory,3.0,32.0,lattice-monitor,once[32:] x > 0.5,200000.0,Random,ms,127.451896667,149235376.0,2021-03-08 12:00:52.134802-06:00
memory,4.0,1024.0,Reelay,{x > 0.0} since[0:1024] {x > 0.5},6144.0,Increasing,ms,113.0,15541408.0,2021-03-08 13:48:19.895558-06:00
memory,3.0,2048.0,lattice-monitor,once[2048:] x > 0.5,200000.0,Decreasing,ms,149.481058121,149235376.0,2021-03-08 16:59:34.517719-06:00
memory,0.0,2048.0,Reelay,once[0:2048] {x > 0.5},12288.0,Random,ms,90.0,15652632.0,2021-03-08 12:10:18.606362-06:00
memory,3.0,512.0,Reelay,once[512:] {x > 0.5},3072.0,Random,ms,24.0,18074160.0,2021-03-08 15:20:40.008404-06:00
memory,3.0,16.0,Reelay,once[16:] {x > 0.5},100000.0,Increasing,ms,1639.0,14911872.0,2021-03-08 15:12:39.029416-06:00
memory,0.0,4096.0,Reelay,once[0:4096] {x > 0.5},24576.0,Increasing,ms,217.0,16395008.0,2021-03-08 12:14:49.202394-06:00
memory,0.0,8192.0,Reelay,once[0:8192] {x > 0.5},49152.0,Random,ms,343.0,12139040.0,2021-03-08 17:16:21.832146-06:00
memory,5.0,16.0,Reelay,{x > 0.0} since[16:16] {x > 0.5},10000.0,Increasing,ms,373.0,8695976.0,2021-03-08 18:36:47.896115-06:00
memory,5.0,512.0,lattice-monitor,x > 0 since[512:512] x > 0.5,200000.0,Decreasing,ms,535.086870193,149235376.0,2021-03-08 12:07:30.890099-06:00
memory,3.0,1024.0,Reelay,once[1024:] {x > 0.5},6144.0,Increasing,ms,3605.0,24137264.0,2021-03-08 12:08:50.351199-06:00
memory,4.0,2048.0,Reelay,{x > 0.0} since[0:2048] {x > 0.5},12288.0,Random,ms,212.0,13026064.0,2021-03-08 13:51:18.866643-06:00
memory,5.0,131072.0,lattice-monitor,x > 0 since[131072:131072] x > 0.5,200000.0,Decreasing,ms,847.795009613,529017000.0,2021-03-08 15:04:23.096061-06:00
memory,1.0,16.0,Reelay,once[16:16] {x > 0.5},10000.0,Increasing,ms,167.0,11351408.0,2021-03-08 19:53:23.132521-06:00
memory,6.0,64.0,lattice-monitor,x > 0 since[64:128] x > 0.5,200000.0,Random,ms,579.295873642,149235376.0,2021-03-08 12:03:17.780993-06:00
memory,0.0,262144.0,lattice-monitor,once[0:262144] x > 0.5,1572864.0,Decreasing,ms,2439.96405602,710364440.0,2021-03-08 16:39:04.976709-06:00
memory,2.0,512.0,lattice-monitor,once[512:1024] x > 0.5,200000.0,Random,ms,207.324981689,149235376.0,2021-03-08 15:20:27.692796-06:00
memory,0.0,512.0,lattice-monitor,once[0:512] x > 0.5,200000.0,Increasing,ms,164.122104645,149235376.0,2021-03-08 13:45:55.617518-06:00
memory,7.0,256.0,Reelay,{x > 0.0} since[256:] {x > 0.5},1536.0,Decreasing,ms,40.0,17602736.0,2021-03-08 12:06:31.139533-06:00
memory,5.0,1024.0,Reelay,{x > 0.0} since[1024:1024] {x > 0.5},10000.0,Increasing,ms,12410.0,22327304.0,2021-03-08 18:38:25.764782-06:00
memory,6.0,4096.0,semiring-monitor,x > 0.5 since[4096:8192] x > 0,10000000.0,Decreasing,ms,2769.0,3423776.0,2021-03-08 12:26:15.080224-06:00
memory,4.0,131072.0,lattice-monitor,x > 0 since[0:131072] x > 0.5,200000.0,Random,ms,504.956007004,327637536.0,2021-03-08 18:13:07.245728-06:00
memory,0.0,512.0,semiring-monitor,once[0:512] x > 0.5,10000000.0,Random,ms,1075.0,153080.0,2021-03-08 12:06:36.208174-06:00
memory,4.0,32768.0,lattice-monitor,x > 0 since[0:32768] x > 0.5,200000.0,Random,ms,478.603124619,198279232.0,2021-03-08 16:35:45.233845-06:00
memory,7.0,16384.0,lattice-monitor,x > 0 since[16384:] x > 0.5,200000.0,Increasing,ms,653.407812119,205949928.0,2021-03-08 18:10:03.192116-06:00
memory,4.0,256.0,semiring-monitor,x > 0.5 since[0:256] x > 0,10000000.0,Decreasing,ms,2178.0,128448.0,2021-03-08 15:19:31.491592-06:00
memory,0.0,2048.0,semiring-monitor,once[0:2048] x > 0.5,10000000.0,Random,ms,1074.0,422864.0,2021-03-08 12:10:19.517273-06:00
memory,2.0,32.0,Reelay,once[32:64] {x > 0.5},100000.0,Random,ms,656.0,7859816.0,2021-03-08 15:14:17.314285-06:00
memory,0.0,1024.0,lattice-monitor,once[0:1024] x > 0.5,200000.0,Decreasing,ms,183.177947998,149235376.0,2021-03-08 13:47:31.399649-06:00
memory,0.0,16384.0,semiring-monitor,once[0:16384] x > 0.5,10000000.0,Decreasing,ms,1088.0,2946000.0,2021-03-08 18:09:03.758092-06:00
memory,5.0,524288.0,semiring-monitor,x > 0.5 since[524288:524288] x > 0,10000000.0,Increasing,ms,1585.0,302349848.0,2021-03-08 15:10:03.872978-06:00
memory,3.0,16.0,lattice-monitor,once[16:] x > 0.5,200000.0,Decreasing,ms,123.022079468,149235376.0,2021-03-08 15:12:42.583622-06:00
memory,7.0,2048.0,Reelay,{x > 0.0} since[2048:] {x > 0.5},12288.0,Increasing,ms,31196.0,40200088.0,2021-03-08 17:01:40.571120-06:00
memory,0.0,262144.0,lattice-monitor,once[0:262144] x > 0.5,1572864.0,Random,ms,2481.32014275,560404104.0,2021-03-08 15:04:52.423522-06:00
memory,7.0,128.0,semiring-monitor,x > 0.5 since[128:] x > 0,10000000.0,Random,ms,2353.0,147864.0,2021-03-08 16:52:35.470182-06:00
memory,3.0,512.0,Reelay,once[512:] {x > 0.5},3072.0,Random,ms,23.0,18074160.0,2021-03-08 13:46:19.788241-06:00
memory,4.0,16.0,Reelay,{x > 0.0} since[0:16] {x > 0.5},100000.0,Decreasing,ms,2725.0,8619688.0,2021-03-08 16:46:59.930370-06:00
memory,6.0,64.0,lattice-monitor,x > 0 since[64:128] x > 0.5,200000.0,Increasing,ms,570.591211319,149235376.0,2021-03-08 16:51:02.044515-06:00
memory,1.0,8192.0,lattice-monitor,once[8192:8192] x > 0.5,200000.0,Increasing,ms,141.492128372,149841584.0,2021-03-08 15:46:45.800167-06:00
