Experiment,FormulaNumber,Bound,Tool,Formula,StreamLength,TimeUnit,TimeElapsed,Memory,TimeStamp,InputType
memory,3.0,32768.0,semiring-monitor,once[32768:] x > 0.5,100000000.0,ms,888.0,74358.0,2021-03-01 18:20:53.081877-06:00,Random
memory,2.0,32.0,Reelay,once[32:64] {x > 0.5},100000.0,ms,155.0,138353.0,2021-03-01 18:16:28.653006-06:00,Random
memory,7.0,1024.0,lattice-monitor,x > 0 since[1024:] x > 0.5,2000000.0,ms,746.208906174,4031570.0,2021-03-01 19:07:29.221157-06:00,Random
memory,6.0,256.0,Reelay,{x > 0.0} since[256:512] {x > 0.5},100000.0,ms,530.0,138383.0,2021-03-01 18:08:13.274001-06:00,Random
memory,7.0,128.0,Reelay,{x > 0.0} since[128:] {x > 0.5},100000.0,ms,436.0,138431.0,2021-03-01 18:17:36.629129-06:00,Random
memory,4.0,16.0,Reelay,{x > 0.0} since[0:16] {x > 0.5},100000.0,ms,455.0,137527.0,2021-03-01 18:45:16.298955-06:00,Random
memory,5.0,131072.0,lattice-monitor,x > 0 since[131072:131072] x > 0.5,2000000.0,ms,1488.11483383,8617298.0,2021-03-01 19:39:56.462559-06:00,Random
memory,6.0,16.0,Reelay,{x > 0.0} since[16:32] {x > 0.5},100000.0,ms,615.0,137591.0,2021-03-01 18:16:15.446786-06:00,Random
memory,0.0,524288.0,semiring-monitor,once[0:524288] x > 0.5,100000000.0,ms,1349.0,4268673.0,2021-03-01 19:41:44.231331-06:00,Random
memory,1.0,512.0,semiring-monitor,once[512:512] x > 0.5,100000000.0,ms,680.0,74356.0,2021-03-01 19:06:44.752433-06:00,Random
memory,6.0,4096.0,Reelay,{x > 0.0} since[4096:8192] {x > 0.5},100000.0,ms,568.0,137847.0,2021-03-01 18:39:06.836904-06:00,Random
memory,0.0,1024.0,lattice-monitor,once[0:1024] x > 0.5,2000000.0,ms,256.409883499,4031570.0,2021-03-01 18:47:41.025218-06:00,Random
memory,5.0,2048.0,Reelay,{x > 0.0} since[2048:2048] {x > 0.5},8192.0,ms,5004.0,138359.0,2021-03-02 08:38:15.030103-06:00,Random
memory,1.0,8192.0,lattice-monitor,once[8192:8192] x > 0.5,2000000.0,ms,220.06893158,5100658.0,2021-03-01 19:27:59.476952-06:00,Random
memory,1.0,2048.0,Reelay,once[2048:2048] {x > 0.5},8192.0,ms,4665.0,138401.0,2021-03-02 08:55:50.745128-06:00,Random
memory,1.0,32768.0,lattice-monitor,once[32768:32768] x > 0.5,2000000.0,ms,316.257953644,5612690.0,2021-03-01 18:30:31.090887-06:00,Random
memory,4.0,2048.0,semiring-monitor,x > 0.5 since[0:2048] x > 0,100000000.0,ms,3265.0,90797.0,2021-03-01 18:38:31.979943-06:00,Random
memory,2.0,2048.0,semiring-monitor,once[2048:4096] x > 0.5,100000000.0,ms,1286.0,90749.0,2021-03-01 18:38:27.640899-06:00,Random
memory,3.0,32768.0,lattice-monitor,once[32768:] x > 0.5,2000000.0,ms,326.284885406,5563538.0,2021-03-01 19:19:13.066465-06:00,Random
memory,3.0,4096.0,semiring-monitor,once[4096:] x > 0.5,100000000.0,ms,887.0,74357.0,2021-03-01 18:19:30.081625-06:00,Random
memory,4.0,16384.0,Reelay,{x > 0.0} since[0:16384] {x > 0.5},100000.0,ms,446.0,138383.0,2021-03-01 18:10:43.587303-06:00,Random
memory,7.0,128.0,Reelay,{x > 0.0} since[128:] {x > 0.5},100000.0,ms,444.0,138431.0,2021-03-01 18:27:18.663213-06:00,Random
memory,6.0,32.0,Reelay,{x > 0.0} since[32:64] {x > 0.5},100000.0,ms,533.0,138383.0,2021-03-01 19:05:16.869046-06:00,Random
memory,3.0,1024.0,Reelay,once[1024:] {x > 0.5},100000.0,ms,70.0,138353.0,2021-03-01 18:08:54.158257-06:00,Random
memory,3.0,32.0,Reelay,once[32:] {x > 0.5},100000.0,ms,62.0,138401.0,2021-03-01 19:34:19.707954-06:00,Random
memory,6.0,131072.0,lattice-monitor,x > 0 since[131072:262144] x > 0.5,2000000.0,ms,1995.00894547,8617298.0,2021-03-01 18:41:36.831552-06:00,Random
memory,6.0,512.0,lattice-monitor,x > 0 since[512:1024] x > 0.5,2000000.0,ms,1051.87296867,4031570.0,2021-03-01 18:37:46.457085-06:00,Random
memory,6.0,16384.0,lattice-monitor,x > 0 since[16384:32768] x > 0.5,2000000.0,ms,1552.85596848,5612690.0,2021-03-01 18:40:00.495683-06:00,Random
memory,3.0,2048.0,semiring-monitor,once[2048:] x > 0.5,100000000.0,ms,895.0,74357.0,2021-03-01 18:19:03.543900-06:00,Random
memory,7.0,32.0,Reelay,{x > 0.0} since[32:] {x > 0.5},100000.0,ms,442.0,138401.0,2021-03-01 18:26:28.108250-06:00,Random
memory,4.0,262144.0,semiring-monitor,x > 0.5 since[0:262144] x > 0,100000000.0,ms,3258.0,2171567.0,2021-03-01 19:21:24.106315-06:00,Random
memory,3.0,8192.0,Reelay,once[8192:] {x > 0.5},100000.0,ms,67.0,138577.0,2021-03-01 19:18:17.511906-06:00,Random
memory,6.0,32768.0,semiring-monitor,x > 0.5 since[32768:65536] x > 0,100000000.0,ms,3957.0,1122996.0,2021-03-01 19:38:55.432618-06:00,Random
memory,2.0,16.0,lattice-monitor,once[16:32] x > 0.5,2000000.0,ms,289.418935776,4031570.0,2021-03-01 18:25:44.924060-06:00,Random
memory,4.0,256.0,lattice-monitor,x > 0 since[0:256] x > 0.5,2000000.0,ms,527.026891708,4031570.0,2021-03-01 18:37:12.958344-06:00,Random
memory,7.0,262144.0,semiring-monitor,x > 0.5 since[262144:] x > 0,100000000.0,ms,3393.0,6365861.0,2021-03-01 19:22:03.656602-06:00,Random
memory,0.0,16384.0,semiring-monitor,once[0:16384] x > 0.5,100000000.0,ms,1327.0,205440.0,2021-03-01 18:49:28.815410-06:00,Random
memory,5.0,524288.0,lattice-monitor,x > 0 since[524288:524288] x > 0.5,2000000.0,ms,1501.99389458,6786290.0,2021-03-01 18:44:05.197842-06:00,Random
memory,7.0,131072.0,Reelay,{x > 0.0} since[131072:] {x > 0.5},786432.0,ms,3603.0,137591.0,2021-03-01 19:40:14.691123-06:00,Random
memory,3.0,32768.0,Reelay,once[32768:] {x > 0.5},100000.0,ms,91.0,138401.0,2021-03-01 18:40:18.883709-06:00,Random
memory,3.0,16384.0,Reelay,once[16384:] {x > 0.5},100000.0,ms,73.0,138401.0,2021-03-01 19:09:01.280537-06:00,Random
memory,0.0,1024.0,Reelay,once[0:1024] {x > 0.5},100000.0,ms,173.0,138401.0,2021-03-01 19:16:52.629083-06:00,Random
memory,6.0,262144.0,semiring-monitor,x > 0.5 since[262144:524288] x > 0,100000000.0,ms,4012.0,8463029.0,2021-03-01 19:02:19.177617-06:00,Random
memory,2.0,256.0,semiring-monitor,once[256:512] x > 0.5,100000000.0,ms,1300.0,76412.0,2021-03-01 18:56:37.159716-06:00,Random
memory,3.0,512.0,lattice-monitor,once[512:] x > 0.5,2000000.0,ms,192.555904388,4031570.0,2021-03-01 19:36:00.908873-06:00,Random
memory,3.0,16384.0,Reelay,once[16384:] {x > 0.5},100000.0,ms,87.0,138401.0,2021-03-01 18:59:17.534464-06:00,Random
memory,0.0,128.0,Reelay,once[0:128] {x > 0.5},100000.0,ms,157.0,138601.0,2021-03-01 18:56:08.359988-06:00,Random
memory,7.0,512.0,lattice-monitor,x > 0 since[512:] x > 0.5,2000000.0,ms,659.5890522,4031570.0,2021-03-01 19:07:03.209950-06:00,Random
memory,2.0,262144.0,lattice-monitor,once[262144:524288] x > 0.5,2000000.0,ms,962.030887604,8617298.0,2021-03-01 18:22:41.241731-06:00,Random
memory,3.0,256.0,semiring-monitor,once[256:] x > 0.5,100000000.0,ms,895.0,74356.0,2021-03-01 18:37:11.984751-06:00,Random
memory,0.0,4096.0,Reelay,once[0:4096] {x > 0.5},100000.0,ms,160.0,138353.0,2021-03-01 19:17:44.993218-06:00,Random
memory,4.0,64.0,lattice-monitor,x > 0 since[0:64] x > 0.5,2000000.0,ms,500.502824783,4031570.0,2021-03-01 19:05:33.202903-06:00,Random
memory,7.0,131072.0,Reelay,{x > 0.0} since[131072:] {x > 0.5},786432.0,ms,3536.0,138431.0,2021-03-01 18:41:51.207921-06:00,Random
memory,6.0,8192.0,Reelay,{x > 0.0} since[8192:16384] {x > 0.5},100000.0,ms,553.0,140347.0,2021-03-01 18:29:50.486313-06:00,Random
memory,5.0,64.0,lattice-monitor,x > 0 since[64:64] x > 0.5,2000000.0,ms,750.67615509,4031570.0,2021-03-01 18:07:18.617082-06:00,Random
memory,0.0,16.0,Reelay,once[0:16] {x > 0.5},100000.0,ms,150.0,138401.0,2021-03-01 19:04:36.418560-06:00,Random
memory,0.0,8192.0,Reelay,once[0:8192] {x > 0.5},100000.0,ms,151.0,138401.0,2021-03-01 18:19:51.418421-06:00,Random
memory,3.0,16384.0,Reelay,once[16384:] {x > 0.5},100000.0,ms,85.0,138353.0,2021-03-01 19:28:31.069255-06:00,Random
memory,0.0,32768.0,lattice-monitor,once[0:32768] x > 0.5,2000000.0,ms,460.487127304,5612690.0,2021-03-01 18:11:03.367904-06:00,Random
memory,4.0,32.0,semiring-monitor,x > 0.5 since[0:32] x > 0,100000000.0,ms,3264.0,74667.0,2021-03-01 18:26:15.081100-06:00,Random
memory,3.0,4096.0,lattice-monitor,once[4096:] x > 0.5,2000000.0,ms,263.379096985,5051506.0,2021-03-01 19:27:35.763246-06:00,Random
memory,4.0,262144.0,lattice-monitor,x > 0 since[0:262144] x > 0.5,2000000.0,ms,903.836011887,8617298.0,2021-03-01 19:21:12.316177-06:00,Random
memory,7.0,2048.0,Reelay,{x > 0.0} since[2048:] {x > 0.5},100000.0,ms,447.0,138383.0,2021-03-01 18:58:12.616219-06:00,Random
memory,7.0,32.0,Reelay,{x > 0.0} since[32:] {x > 0.5},100000.0,ms,428.0,138353.0,2021-03-01 19:05:22.468478-06:00,Random
memory,0.0,4096.0,Reelay,once[0:4096] {x > 0.5},100000.0,ms,156.0,138353.0,2021-03-01 18:58:17.248733-06:00,Random
memory,2.0,64.0,semiring-monitor,once[64:128] x > 0.5,100000000.0,ms,1300.0,74875.0,2021-03-01 19:15:14.425077-06:00,Random
memory,6.0,65536.0,semiring-monitor,x > 0.5 since[65536:131072] x > 0,100000000.0,ms,3960.0,2171572.0,2021-03-01 18:21:34.877394-06:00,Random
memory,5.0,131072.0,semiring-monitor,x > 0.5 since[131072:131072] x > 0,100000000.0,ms,2285.0,3220117.0,2021-03-01 19:01:01.347213-06:00,Random
memory,4.0,512.0,Reelay,{x > 0.0} since[0:512] {x > 0.5},100000.0,ms,475.0,137463.0,2021-03-01 18:18:13.387221-06:00,Random
memory,3.0,32.0,semiring-monitor,once[32:] x > 0.5,100000000.0,ms,888.0,74355.0,2021-03-01 18:45:39.880096-06:00,Random
memory,1.0,131072.0,semiring-monitor,once[131072:131072] x > 0.5,100000000.0,ms,689.0,74359.0,2021-03-01 18:50:58.514277-06:00,Random
memory,2.0,2048.0,Reelay,once[2048:4096] {x > 0.5},100000.0,ms,169.0,138577.0,2021-03-01 18:28:43.451520-06:00,Random
memory,6.0,64.0,semiring-monitor,x > 0.5 since[64:128] x > 0,100000000.0,ms,3928.0,76465.0,2021-03-01 19:34:55.905010-06:00,Random
memory,6.0,32768.0,lattice-monitor,x > 0 since[32768:65536] x > 0.5,2000000.0,ms,1634.11903381,6603986.0,2021-03-01 18:50:12.214394-06:00,Random
memory,0.0,131072.0,Reelay,once[0:131072] {x > 0.5},786432.0,ms,1211.0,138329.0,2021-03-01 18:21:45.171117-06:00,Random
memory,0.0,131072.0,semiring-monitor,once[0:131072] x > 0.5,100000000.0,ms,1338.0,1122945.0,2021-03-01 18:21:47.178953-06:00,Random
memory,5.0,65536.0,lattice-monitor,x > 0 since[65536:65536] x > 0.5,2000000.0,ms,1390.53606987,7050482.0,2021-03-01 19:29:34.691431-06:00,Random
memory,1.0,8192.0,lattice-monitor,once[8192:8192] x > 0.5,2000000.0,ms,218.214988708,5100658.0,2021-03-01 18:19:53.189861-06:00,Random
memory,4.0,262144.0,lattice-monitor,x > 0 since[0:262144] x > 0.5,2000000.0,ms,901.090145111,8617298.0,2021-03-01 19:01:44.527331-06:00,Random
memory,5.0,256.0,semiring-monitor,x > 0.5 since[256:256] x > 0,100000000.0,ms,2250.0,80530.0,2021-03-01 18:17:53.010673-06:00,Random
memory,3.0,4096.0,Reelay,once[4096:] {x > 0.5},100000.0,ms,63.0,138577.0,2021-03-01 18:58:22.625977-06:00,Random
memory,4.0,16384.0,semiring-monitor,x > 0.5 since[0:16384] x > 0,100000000.0,ms,3245.0,205486.0,2021-03-01 19:18:48.090579-06:00,Random
memory,3.0,2048.0,lattice-monitor,once[2048:] x > 0.5,2000000.0,ms,232.095956802,4031570.0,2021-03-01 19:36:52.628454-06:00,Random
memory,1.0,512.0,Reelay,once[512:512] {x > 0.5},100000.0,ms,15444.0,138401.0,2021-03-02 08:53:27.664786-06:00,Random
memory,1.0,4096.0,Reelay,once[4096:4096] {x > 0.5},16384.0,ms,20211.0,138353.0,2021-03-02 09:05:03.220201-06:00,Random
memory,7.0,32768.0,lattice-monitor,x > 0 since[32768:] x > 0.5,2000000.0,ms,1078.30500603,6173874.0,2021-03-01 19:29:16.098490-06:00,Random
memory,6.0,32.0,Reelay,{x > 0.0} since[32:64] {x > 0.5},100000.0,ms,544.0,138431.0,2021-03-01 18:36:06.030664-06:00,Random
memory,0.0,16384.0,lattice-monitor,once[0:16384] x > 0.5,2000000.0,ms,408.801078796,5579922.0,2021-03-01 18:39:44.560015-06:00,Random
memory,5.0,16.0,lattice-monitor,x > 0 since[16:16] x > 0.5,2000000.0,ms,745.858192444,4031570.0,2021-03-01 18:25:53.273221-06:00,Random
memory,4.0,4096.0,lattice-monitor,x > 0 since[0:4096] x > 0.5,2000000.0,ms,622.124910355,4543602.0,2021-03-01 19:17:51.617897-06:00,Random
memory,3.0,2048.0,Reelay,once[2048:] {x > 0.5},100000.0,ms,64.0,138353.0,2021-03-01 19:36:52.909627-06:00,Random
memory,6.0,128.0,Reelay,{x > 0.0} since[128:256] {x > 0.5},100000.0,ms,529.0,138359.0,2021-03-01 18:56:23.575415-06:00,Random
memory,1.0,524288.0,semiring-monitor,once[524288:524288] x > 0.5,100000000.0,ms,682.0,74359.0,2021-03-01 18:53:06.179619-06:00,Random
memory,6.0,2048.0,lattice-monitor,x > 0 since[2048:4096] x > 0.5,2000000.0,ms,1255.76281548,4555858.0,2021-03-01 19:37:02.355669-06:00,Random
memory,3.0,131072.0,lattice-monitor,once[131072:] x > 0.5,2000000.0,ms,385.500192642,7050482.0,2021-03-01 18:21:54.418314-06:00,Random
memory,0.0,2048.0,lattice-monitor,once[0:2048] x > 0.5,2000000.0,ms,282.57393837,4031570.0,2021-03-01 18:57:50.437148-06:00,Random
memory,7.0,131072.0,Reelay,{x > 0.0} since[131072:] {x > 0.5},786432.0,ms,3617.0,138359.0,2021-03-01 18:22:25.021190-06:00,Random
memory,7.0,65536.0,Reelay,{x > 0.0} since[65536:] {x > 0.5},100000.0,ms,527.0,138359.0,2021-03-01 19:00:33.324778-06:00,Random
memory,3.0,1024.0,semiring-monitor,once[1024:] x > 0.5,100000000.0,ms,888.0,74357.0,2021-03-01 19:36:27.107533-06:00,Random
memory,6.0,128.0,lattice-monitor,x > 0 since[128:256] x > 0.5,2000000.0,ms,942.296028137,4031570.0,2021-03-01 19:25:35.838369-06:00,Random
memory,4.0,65536.0,lattice-monitor,x > 0 since[0:65536] x > 0.5,2000000.0,ms,824.25904274,5612690.0,2021-03-01 19:00:16.239720-06:00,Random
memory,3.0,32.0,Reelay,once[32:] {x > 0.5},100000.0,ms,62.0,138401.0,2021-03-01 18:55:23.027547-06:00,Random
memory,3.0,64.0,lattice-monitor,once[64:] x > 0.5,2000000.0,ms,173.827886581,4031570.0,2021-03-01 18:26:37.356313-06:00,Random
memory,2.0,524288.0,semiring-monitor,once[524288:1048576] x > 0.5,100000000.0,ms,1329.0,4268671.0,2021-03-01 18:33:48.774537-06:00,Random
memory,1.0,32.0,Reelay,once[32:32] {x > 0.5},100000.0,ms,936.0,138401.0,2021-03-02 09:28:36.924438-06:00,Random
memory,7.0,524288.0,lattice-monitor,x > 0 since[524288:] x > 0.5,2000000.0,ms,1270.48397064,8617298.0,2021-03-01 18:15:33.100168-06:00,Random
memory,4.0,16.0,semiring-monitor,x > 0.5 since[0:16] x > 0,100000000.0,ms,3303.0,74539.0,2021-03-01 18:06:24.743953-06:00,Random
memory,2.0,65536.0,semiring-monitor,once[65536:131072] x > 0.5,100000000.0,ms,1316.0,598654.0,2021-03-01 19:29:26.546511-06:00,Random
memory,0.0,1024.0,semiring-monitor,once[0:1024] x > 0.5,100000000.0,ms,1310.0,82559.0,2021-03-01 19:07:08.870544-06:00,Random
memory,1.0,16.0,lattice-monitor,once[16:16] x > 0.5,2000000.0,ms,103.572130203,4031570.0,2021-03-01 19:24:07.975408-06:00,Random
memory,6.0,65536.0,lattice-monitor,x > 0 since[65536:131072] x > 0.5,2000000.0,ms,1807.43384361,8881490.0,2021-03-01 18:11:48.964170-06:00,Random
memory,0.0,512.0,Reelay,once[0:512] {x > 0.5},100000.0,ms,172.0,138401.0,2021-03-01 19:35:56.014277-06:00,Random
memory,5.0,524288.0,semiring-monitor,x > 0.5 since[524288:524288] x > 0,100000000.0,ms,2318.0,12657301.0,2021-03-01 18:34:22.431277-06:00,Random
memory,3.0,1024.0,Reelay,once[1024:] {x > 0.5},100000.0,ms,113.0,138353.0,2021-03-01 18:38:03.043152-06:00,Random
memory,7.0,32.0,lattice-monitor,x > 0 since[32:] x > 0.5,2000000.0,ms,566.469907761,4031570.0,2021-03-01 19:05:21.849310-06:00,Random
memory,3.0,16.0,semiring-monitor,once[16:] x > 0.5,100000000.0,ms,888.0,74355.0,2021-03-01 18:16:05.690606-06:00,Random
memory,3.0,65536.0,semiring-monitor,once[65536:] x > 0.5,100000000.0,ms,886.0,74358.0,2021-03-01 19:39:12.057949-06:00,Random
memory,6.0,8192.0,semiring-monitor,x > 0.5 since[8192:16384] x > 0,100000000.0,ms,4002.0,336563.0,2021-03-01 18:59:02.050680-06:00,Random
memory,5.0,1024.0,Reelay,{x > 0.0} since[1024:1024] {x > 0.5},100000.0,ms,34676.0,137591.0,2021-03-02 09:12:54.410140-06:00,Random
memory,6.0,32.0,semiring-monitor,x > 0.5 since[32:64] x > 0,100000000.0,ms,3914.0,75441.0,2021-03-01 18:55:34.092198-06:00,Random
memory,0.0,262144.0,Reelay,once[0:262144] {x > 0.5},1572864.0,ms,2314.0,138401.0,2021-03-01 19:30:41.299492-06:00,Random
memory,3.0,32768.0,Reelay,once[32768:] {x > 0.5},100000.0,ms,92.0,138353.0,2021-03-01 18:59:45.725513-06:00,Random
memory,7.0,16.0,Reelay,{x > 0.0} since[16:] {x > 0.5},100000.0,ms,453.0,138353.0,2021-03-01 19:04:57.170526-06:00,Random
memory,4.0,65536.0,lattice-monitor,x > 0 since[0:65536] x > 0.5,2000000.0,ms,818.864107132,5612690.0,2021-03-01 19:29:29.642803-06:00,Random
memory,4.0,256.0,semiring-monitor,x > 0.5 since[0:256] x > 0,100000000.0,ms,3259.0,76460.0,2021-03-01 18:56:41.409329-06:00,Random
memory,3.0,1024.0,lattice-monitor,once[1024:] x > 0.5,2000000.0,ms,224.061012268,4031570.0,2021-03-01 18:38:02.770004-06:00,Random
memory,2.0,4096.0,lattice-monitor,once[4096:8192] x > 0.5,2000000.0,ms,516.333818436,5055634.0,2021-03-01 19:37:17.018150-06:00,Random
memory,2.0,128.0,lattice-monitor,once[128:256] x > 0.5,2000000.0,ms,290.374040604,4031570.0,2021-03-01 18:56:11.062439-06:00,Random
memory,6.0,512.0,lattice-monitor,x > 0 since[512:1024] x > 0.5,2000000.0,ms,1080.61909676,4031570.0,2021-03-01 18:08:37.655509-06:00,Random
memory,1.0,8192.0,semiring-monitor,once[8192:8192] x > 0.5,100000000.0,ms,679.0,74357.0,2021-03-01 18:39:19.591611-06:00,Random
memory,2.0,16.0,semiring-monitor,once[16:32] x > 0.5,100000000.0,ms,1317.0,74491.0,2021-03-01 18:16:03.735527-06:00,Random
memory,0.0,16384.0,Reelay,once[0:16384] {x > 0.5},100000.0,ms,152.0,138401.0,2021-03-01 18:49:28.413637-06:00,Random
memory,0.0,524288.0,semiring-monitor,once[0:524288] x > 0.5,100000000.0,ms,1354.0,4268673.0,2021-03-01 19:12:30.976876-06:00,Random
memory,3.0,16.0,semiring-monitor,once[16:] x > 0.5,100000000.0,ms,892.0,74355.0,2021-03-01 19:24:11.488678-06:00,Random
memory,6.0,8192.0,lattice-monitor,x > 0 since[8192:16384] x > 0.5,2000000.0,ms,1504.84895706,5612690.0,2021-03-01 19:18:27.173769-06:00,Random
memory,0.0,512.0,Reelay,once[0:512] {x > 0.5},100000.0,ms,150.0,138353.0,2021-03-01 18:56:59.116131-06:00,Random
memory,1.0,65536.0,semiring-monitor,once[65536:65536] x > 0.5,100000000.0,ms,679.0,74358.0,2021-03-01 18:31:00.332427-06:00,Random
memory,1.0,32.0,lattice-monitor,once[32:32] x > 0.5,2000000.0,ms,94.4910049438,4031570.0,2021-03-01 19:14:47.558467-06:00,Random
memory,7.0,2048.0,lattice-monitor,x > 0 since[2048:] x > 0.5,2000000.0,ms,779.458999634,4559986.0,2021-03-01 18:58:11.784445-06:00,Random
memory,4.0,4096.0,Reelay,{x > 0.0} since[0:4096] {x > 0.5},100000.0,ms,441.0,138359.0,2021-03-01 19:27:37.971587-06:00,Random
memory,3.0,131072.0,semiring-monitor,once[131072:] x > 0.5,100000000.0,ms,891.0,74359.0,2021-03-01 18:31:38.405007-06:00,Random
memory,3.0,64.0,lattice-monitor,once[64:] x > 0.5,2000000.0,ms,189.75186348,4031570.0,2021-03-01 19:15:15.785188-06:00,Random
memory,5.0,65536.0,semiring-monitor,x > 0.5 since[65536:65536] x > 0,100000000.0,ms,2268.0,1647252.0,2021-03-01 18:21:29.540341-06:00,Random
memory,7.0,65536.0,Reelay,{x > 0.0} since[65536:] {x > 0.5},100000.0,ms,526.0,137591.0,2021-03-01 18:11:57.189639-06:00,Random
memory,5.0,64.0,lattice-monitor,x > 0 since[64:64] x > 0.5,2000000.0,ms,752.351045609,4031570.0,2021-03-01 19:25:07.563691-06:00,Random
memory,7.0,64.0,Reelay,{x > 0.0} since[64:] {x > 0.5},100000.0,ms,427.0,138353.0,2021-03-01 19:35:00.549029-06:00,Random
memory,7.0,65536.0,lattice-monitor,x > 0 since[65536:] x > 0.5,2000000.0,ms,1152.56810188,7578898.0,2021-03-01 19:29:45.533012-06:00,Random
memory,4.0,16.0,semiring-monitor,x > 0.5 since[0:16] x > 0,100000000.0,ms,3251.0,74539.0,2021-03-01 18:45:17.185423-06:00,Random
memory,1.0,16.0,Reelay,once[16:16] {x > 0.5},100000.0,ms,542.0,138353.0,2021-03-02 09:37:33.039363-06:00,Random
memory,2.0,2048.0,semiring-monitor,once[2048:4096] x > 0.5,100000000.0,ms,1291.0,90749.0,2021-03-01 18:28:43.859325-06:00,Random
memory,6.0,64.0,lattice-monitor,x > 0 since[64:128] x > 0.5,2000000.0,ms,912.240982056,4031570.0,2021-03-01 18:46:13.939777-06:00,Random
memory,5.0,128.0,Reelay,{x > 0.0} since[128:128] {x > 0.5},100000.0,ms,4231.0,138431.0,2021-03-02 09:01:51.011334-06:00,Random
memory,0.0,256.0,Reelay,once[0:256] {x > 0.5},100000.0,ms,152.0,138353.0,2021-03-01 19:16:01.575668-06:00,Random
memory,5.0,65536.0,lattice-monitor,x > 0 since[65536:65536] x > 0.5,2000000.0,ms,1371.707201,7050482.0,2021-03-01 19:19:48.923416-06:00,Random
memory,2.0,2048.0,semiring-monitor,once[2048:4096] x > 0.5,100000000.0,ms,1287.0,90749.0,2021-03-01 18:09:18.659043-06:00,Random
memory,2.0,512.0,semiring-monitor,once[512:1024] x > 0.5,100000000.0,ms,1294.0,78460.0,2021-03-01 19:35:59.556212-06:00,Random
memory,0.0,512.0,Reelay,once[0:512] {x > 0.5},100000.0,ms,150.0,146945.0,2021-03-01 18:08:23.397441-06:00,Random
memory,6.0,512.0,lattice-monitor,x > 0 since[512:1024] x > 0.5,2000000.0,ms,1053.07912827,4031570.0,2021-03-01 18:47:30.018310-06:00,Random
memory,3.0,128.0,lattice-monitor,once[128:] x > 0.5,2000000.0,ms,182.188987732,4031570.0,2021-03-01 19:25:26.494624-06:00,Random
memory,5.0,64.0,semiring-monitor,x > 0.5 since[64:64] x > 0,100000000.0,ms,2239.0,75921.0,2021-03-01 18:26:44.548766-06:00,Random
memory,5.0,524288.0,lattice-monitor,x > 0 since[524288:524288] x > 0.5,2000000.0,ms,1467.73409843,6786290.0,2021-03-01 18:34:20.823995-06:00,Random
memory,2.0,8192.0,lattice-monitor,once[8192:16384] x > 0.5,2000000.0,ms,554.980993271,5612690.0,2021-03-01 19:08:30.894853-06:00,Random
memory,7.0,512.0,lattice-monitor,x > 0 since[512:] x > 0.5,2000000.0,ms,707.687854767,4031570.0,2021-03-01 18:57:19.486270-06:00,Random
memory,2.0,524288.0,Reelay,once[524288:1048576] {x > 0.5},3145728.0,ms,5204.0,138353.0,2021-03-01 18:53:08.040000-06:00,Random
memory,3.0,8192.0,lattice-monitor,once[8192:] x > 0.5,2000000.0,ms,273.283958435,4555858.0,2021-03-01 19:28:02.901305-06:00,Random
memory,1.0,64.0,lattice-monitor,once[64:64] x > 0.5,2000000.0,ms,96.0750579834,4031570.0,2021-03-01 19:05:28.732944-06:00,Random
memory,1.0,512.0,Reelay,once[512:512] {x > 0.5},100000.0,ms,15503.0,138793.0,2021-03-02 08:35:41.046387-06:00,Random
memory,3.0,2048.0,semiring-monitor,once[2048:] x > 0.5,100000000.0,ms,905.0,74357.0,2021-03-01 19:07:40.068310-06:00,Random
memory,5.0,4096.0,Reelay,{x > 0.0} since[4096:4096] {x > 0.5},16384.0,ms,19286.0,138359.0,2021-03-02 08:38:53.871620-06:00,Random
memory,5.0,262144.0,lattice-monitor,x > 0 since[262144:262144] x > 0.5,2000000.0,ms,1511.96694374,8617298.0,2021-03-01 19:31:12.920434-06:00,Random
memory,2.0,16384.0,lattice-monitor,once[16384:32768] x > 0.5,2000000.0,ms,628.509998322,6108338.0,2021-03-01 18:10:38.736021-06:00,Random
memory,5.0,2048.0,lattice-monitor,x > 0 since[2048:2048] x > 0.5,2000000.0,ms,985.58306694,4555858.0,2021-03-01 18:38:35.317288-06:00,Random
memory,2.0,131072.0,Reelay,once[131072:262144] {x > 0.5},786432.0,ms,1307.0,138401.0,2021-03-01 19:00:44.079270-06:00,Random
memory,0.0,64.0,semiring-monitor,once[0:64] x > 0.5,100000000.0,ms,1311.0,74877.0,2021-03-01 19:34:40.289750-06:00,Random
memory,4.0,32768.0,lattice-monitor,x > 0 since[0:32768] x > 0.5,2000000.0,ms,776.576042175,5100658.0,2021-03-01 18:30:36.459885-06:00,Random
memory,7.0,1024.0,Reelay,{x > 0.0} since[1024:] {x > 0.5},100000.0,ms,451.0,137591.0,2021-03-01 18:28:35.687275-06:00,Random
memory,7.0,256.0,Reelay,{x > 0.0} since[256:] {x > 0.5},100000.0,ms,434.0,138383.0,2021-03-01 18:27:44.023824-06:00,Random
memory,3.0,16.0,semiring-monitor,once[16:] x > 0.5,100000000.0,ms,887.0,74355.0,2021-03-01 19:04:41.705076-06:00,Random
memory,7.0,32.0,Reelay,{x > 0.0} since[32:] {x > 0.5},100000.0,ms,427.0,138401.0,2021-03-01 18:16:46.397064-06:00,Random
