Experiment,FormulaNumber,Bound,Tool,Formula,StreamLength,TimeUnit,TimeElapsed,TimeStamp
micro,6.0,2048.0,semiring-monitor,x > 0.5 since[2048:4096] x > 0,1000000000.0,ms,41712.0,2021-02-13 18:38:56.080203-06:00
micro,4.0,512.0,Reelay,{x > 0.0} since[0:512] {x > 0.5},10000000.0,ms,9572.0,2021-02-13 18:20:11.675499-06:00
micro,7.0,256.0,semiring-monitor,x > 0.5 since[256:] x > 0,1000000000.0,ms,33064.0,2021-02-13 17:35:40.767992-06:00
micro,6.0,16.0,semiring-monitor,x > 0.5 since[16:32] x > 0,1000000000.0,ms,39552.0,2021-02-13 18:00:48.821419-06:00
micro,1.0,32768.0,lattice-monitor,once[32768:32768] x > 0.5,10000000.0,ms,5201606.75311,2021-02-13 22:39:50.831485-06:00
micro,1.0,16.0,semiring-monitor,once[16:16] x > 0.5,1000000000.0,ms,6070.0,2021-02-13 17:12:00.661381-06:00
micro,1.0,8192.0,lattice-monitor,once[8192:8192] x > 0.5,10000000.0,ms,497405.912161,2021-02-13 19:03:38.539801-06:00
micro,7.0,1024.0,Reelay,{x > 0.0} since[1024:] {x > 0.5},10000000.0,ms,10484.0,2021-02-13 18:29:55.377783-06:00
micro,4.0,32.0,Reelay,{x > 0.0} since[0:32] {x > 0.5},10000000.0,ms,9692.0,2021-02-13 17:16:57.683258-06:00
micro,2.0,8192.0,Reelay,once[8192:16384] {x > 0.5},10000000.0,ms,3599.0,2021-02-13 19:20:52.272776-06:00
micro,7.0,64.0,lattice-monitor,x > 0 since[64:] x > 0.5,10000000.0,ms,4492.9702282,2021-02-13 18:09:11.418454-06:00
micro,6.0,1024.0,lattice-monitor,x > 0 since[1024:2048] x > 0.5,10000000.0,ms,34712.5041485,2021-02-13 17:55:58.114124-06:00
micro,0.0,128.0,Reelay,once[0:128] {x > 0.5},10000000.0,ms,3622.0,2021-02-13 17:24:43.993539-06:00
micro,4.0,32.0,lattice-monitor,x > 0 since[0:32] x > 0.5,10000000.0,ms,2427.46710777,2021-02-13 17:16:55.253386-06:00
micro,7.0,64.0,semiring-monitor,x > 0.5 since[64:] x > 0,1000000000.0,ms,33724.0,2021-02-13 18:09:26.152903-06:00
micro,1.0,2048.0,semiring-monitor,once[2048:2048] x > 0.5,1000000000.0,ms,6175.0,2021-02-13 18:32:08.056568-06:00
micro,1.0,64.0,lattice-monitor,once[64:64] x > 0.5,10000000.0,ms,2147.77803421,2021-02-13 17:20:25.908039-06:00
micro,2.0,256.0,lattice-monitor,once[256:512] x > 0.5,10000000.0,ms,8411.67593002,2021-02-13 17:31:19.483842-06:00
micro,3.0,128.0,lattice-monitor,once[128:] x > 0.5,10000000.0,ms,4139.77885246,2021-02-13 17:26:00.305549-06:00
micro,5.0,64.0,Reelay,{x > 0.0} since[64:64] {x > 0.5},10000000.0,ms,22604.0,2021-02-13 17:22:13.616194-06:00
micro,4.0,32.0,lattice-monitor,x > 0 since[0:32] x > 0.5,10000000.0,ms,2432.61098862,2021-02-13 18:03:15.569530-06:00
micro,1.0,256.0,semiring-monitor,once[256:256] x > 0.5,1000000000.0,ms,6051.0,2021-02-13 18:14:32.370580-06:00
micro,0.0,16.0,Reelay,once[0:16] {x > 0.5},10000000.0,ms,3450.0,2021-02-13 17:11:37.848763-06:00
micro,3.0,128.0,lattice-monitor,once[128:] x > 0.5,10000000.0,ms,4037.56690025,2021-02-13 18:10:50.353286-06:00
micro,7.0,128.0,lattice-monitor,x > 0 since[128:] x > 0.5,10000000.0,ms,6081.55703545,2021-02-13 18:13:17.918415-06:00
micro,6.0,512.0,semiring-monitor,x > 0.5 since[512:1024] x > 0,1000000000.0,ms,38318.0,2021-02-13 18:22:03.096338-06:00
micro,0.0,32.0,Reelay,once[0:32] {x > 0.5},10000000.0,ms,3620.0,2021-02-13 18:02:18.211712-06:00
micro,3.0,32.0,Reelay,once[32:] {x > 0.5},10000000.0,ms,1930.0,2021-02-13 18:03:04.891447-06:00
micro,2.0,64.0,Reelay,once[64:128] {x > 0.5},10000000.0,ms,3473.0,2021-02-13 18:06:34.930441-06:00
micro,0.0,8192.0,Reelay,once[0:8192] {x > 0.5},10000000.0,ms,3702.0,2021-02-13 19:03:20.673404-06:00
micro,0.0,512.0,Reelay,once[0:512] {x > 0.5},10000000.0,ms,3463.0,2021-02-13 18:18:35.317932-06:00
micro,2.0,1024.0,semiring-monitor,once[1024:2048] x > 0.5,1000000000.0,ms,14263.0,2021-02-13 18:25:14.169046-06:00
micro,1.0,256.0,semiring-monitor,once[256:256] x > 0.5,1000000000.0,ms,6230.0,2021-02-13 17:31:13.250929-06:00
micro,4.0,8192.0,lattice-monitor,x > 0 since[0:8192] x > 0.5,10000000.0,ms,3322.89099693,2021-02-13 19:29:49.459444-06:00
micro,1.0,1024.0,Reelay,once[1024:1024] {x > 0.5},10000000.0,ms,218989.0,2021-02-13 17:45:29.049602-06:00
micro,3.0,64.0,lattice-monitor,once[64:] x > 0.5,10000000.0,ms,2484.98296738,2021-02-13 17:21:09.349054-06:00
micro,5.0,512.0,semiring-monitor,x > 0.5 since[512:512] x > 0,1000000000.0,ms,21300.0,2021-02-13 17:42:11.144893-06:00
micro,5.0,256.0,Reelay,{x > 0.0} since[256:256] {x > 0.5},10000000.0,ms,57316.0,2021-02-13 17:33:00.948309-06:00
micro,3.0,16.0,semiring-monitor,once[16:] x > 0.5,1000000000.0,ms,8909.0,2021-02-13 17:59:11.993936-06:00
micro,2.0,512.0,lattice-monitor,once[512:1024] x > 0.5,10000000.0,ms,14764.7800446,2021-02-13 18:19:12.369245-06:00
micro,2.0,64.0,Reelay,once[64:128] {x > 0.5},10000000.0,ms,3600.0,2021-02-13 17:20:51.525274-06:00
micro,4.0,32.0,semiring-monitor,x > 0.5 since[0:32] x > 0,1000000000.0,ms,31833.0,2021-02-13 17:17:07.385436-06:00
micro,4.0,1024.0,Reelay,{x > 0.0} since[0:1024] {x > 0.5},10000000.0,ms,9766.0,2021-02-13 17:50:47.254647-06:00
micro,6.0,32.0,lattice-monitor,x > 0 since[32:64] x > 0.5,10000000.0,ms,5273.86593819,2021-02-13 17:18:21.462340-06:00
micro,0.0,256.0,lattice-monitor,once[0:256] x > 0.5,10000000.0,ms,1153.39303017,2021-02-13 17:29:57.254323-06:00
micro,0.0,32.0,Reelay,once[0:32] {x > 0.5},10000000.0,ms,3673.0,2021-02-13 17:15:49.696729-06:00
micro,0.0,64.0,Reelay,once[0:64] {x > 0.5},10000000.0,ms,3691.0,2021-02-13 18:06:06.644317-06:00
micro,7.0,16.0,lattice-monitor,x > 0 since[16:] x > 0.5,10000000.0,ms,3179.38709259,2021-02-13 17:15:00.167097-06:00
micro,3.0,1024.0,lattice-monitor,once[1024:] x > 0.5,10000000.0,ms,30781.4519405,2021-02-13 18:25:28.434861-06:00
