Experiment,FormulaNumber,Bound,Tool,Formula,StreamLength,TimeUnit,TimeElapsed,TimeStamp
micro,0.0,4096.0,Reelay,once[0:4096] {x > 0.5},5000000.0,ms,1719.0,2021-02-24 18:48:40.181126-06:00
micro,0.0,16.0,Reelay,once[0:16] {x > 0.5},5000000.0,ms,1734.0,2021-02-24 16:54:50.209234-06:00
micro,1.0,16384.0,Reelay,once[16384:16384] {x > 0.5},65536.0,ms,30743.0,2021-02-24 21:11:42.389742-06:00
micro,0.0,32.0,Reelay,once[0:32] {x > 0.5},5000000.0,ms,1714.0,2021-02-24 16:04:55.132911-06:00
micro,0.0,2048.0,Reelay,once[0:2048] {x > 0.5},5000000.0,ms,1770.0,2021-02-24 19:13:10.965017-06:00
micro,4.0,256.0,Reelay,{x > 0.0} since[0:256] {x > 0.5},5000000.0,ms,4718.0,2021-02-24 15:30:00.529781-06:00
micro,6.0,1024.0,lattice-monitor,x > 0 since[1024:2048] x > 0.5,,ms,5623.21782112,2021-02-24 18:46:25.639735-06:00
micro,6.0,1024.0,Reelay,{x > 0.0} since[1024:2048] {x > 0.5},5000000.0,ms,5816.0,2021-02-24 18:20:59.697859-06:00
micro,4.0,2048.0,lattice-monitor,x > 0 since[0:2048] x > 0.5,,ms,2831.51316643,2021-02-24 15:48:35.267538-06:00
micro,2.0,131072.0,semiring-monitor,once[131072:262144] x > 0.5,300000000.0,ms,3829.0,2021-02-24 17:40:37.581878-06:00
micro,3.0,262144.0,semiring-monitor,once[262144:] x > 0.5,300000000.0,ms,2582.0,2021-02-24 17:16:59.002701-06:00
micro,4.0,1024.0,lattice-monitor,x > 0 since[0:1024] x > 0.5,,ms,2926.71918869,2021-02-24 19:11:58.821852-06:00
micro,7.0,64.0,lattice-monitor,x > 0 since[64:] x > 0.5,,ms,2736.82904243,2021-02-24 17:49:53.146365-06:00
micro,5.0,2048.0,semiring-monitor,x > 0.5 since[2048:2048] x > 0,300000000.0,ms,6670.0,2021-02-24 16:14:21.041212-06:00
micro,5.0,1024.0,semiring-monitor,x > 0.5 since[1024:1024] x > 0,300000000.0,ms,6479.0,2021-02-24 16:38:40.703111-06:00
micro,7.0,16.0,lattice-monitor,x > 0 since[16:] x > 0.5,,ms,2723.08015823,2021-02-24 16:55:58.226861-06:00
micro,1.0,16384.0,Reelay,once[16384:16384] {x > 0.5},65536.0,ms,31513.0,2021-02-24 21:38:50.387096-06:00
micro,1.0,128.0,semiring-monitor,once[128:128] x > 0.5,300000000.0,ms,2059.0,2021-02-24 15:42:11.732274-06:00
micro,4.0,512.0,semiring-monitor,x > 0.5 since[0:512] x > 0,300000000.0,ms,9494.0,2021-02-24 18:44:36.003527-06:00
micro,0.0,4096.0,lattice-monitor,once[0:4096] x > 0.5,,ms,1568.00794601,2021-02-24 19:40:50.518291-06:00
micro,3.0,16384.0,semiring-monitor,once[16384:] x > 0.5,300000000.0,ms,2592.0,2021-02-24 17:35:37.034629-06:00
micro,5.0,4096.0,lattice-monitor,x > 0 since[4096:4096] x > 0.5,,ms,5067.9359436,2021-02-24 17:07:12.289982-06:00
micro,3.0,64.0,Reelay,once[64:] {x > 0.5},5000000.0,ms,977.0,2021-02-24 17:23:28.405391-06:00
micro,0.0,524288.0,lattice-monitor,once[0:524288] x > 0.5,,ms,3330.38902283,2021-02-24 19:53:24.897177-06:00
micro,3.0,32.0,Reelay,once[32:] {x > 0.5},5000000.0,ms,1098.0,2021-02-24 15:39:19.923785-06:00
micro,0.0,524288.0,semiring-monitor,once[0:524288] x > 0.5,300000000.0,ms,3942.0,2021-02-24 16:27:22.598202-06:00
micro,4.0,256.0,lattice-monitor,x > 0 since[0:256] x > 0.5,,ms,2451.35807991,2021-02-24 17:00:56.147712-06:00
micro,5.0,4096.0,Reelay,{x > 0.0} since[4096:4096] {x > 0.5},500000.0,ms,63968.0,2021-02-24 20:24:21.998733-06:00
micro,2.0,4096.0,lattice-monitor,once[4096:8192] x > 0.5,,ms,2477.61702538,2021-02-24 17:32:13.642345-06:00
micro,7.0,32768.0,semiring-monitor,x > 0.5 since[32768:] x > 0,300000000.0,ms,9980.0,2021-02-24 19:21:15.223633-06:00
micro,0.0,32768.0,lattice-monitor,once[0:32768] x > 0.5,,ms,2252.11906433,2021-02-24 19:45:58.122941-06:00
micro,2.0,4096.0,semiring-monitor,once[4096:8192] x > 0.5,300000000.0,ms,3777.0,2021-02-24 19:41:04.876008-06:00
micro,7.0,16.0,semiring-monitor,x > 0.5 since[16:] x > 0,300000000.0,ms,10591.0,2021-02-24 15:38:51.472999-06:00
micro,5.0,512.0,lattice-monitor,x > 0 since[512:512] x > 0.5,,ms,4169.74496841,2021-02-24 17:02:40.301652-06:00
micro,1.0,2048.0,lattice-monitor,once[2048:2048] x > 0.5,,ms,750.360965729,2021-02-24 16:13:44.263796-06:00
micro,4.0,128.0,semiring-monitor,x > 0.5 since[0:128] x > 0,300000000.0,ms,9484.0,2021-02-24 18:16:09.984118-06:00
micro,6.0,524288.0,Reelay,{x > 0.0} since[524288:1048576] {x > 0.5},5000000.0,ms,5866.0,2021-02-24 16:54:09.778463-06:00
micro,6.0,32.0,semiring-monitor,x > 0.5 since[32:64] x > 0,300000000.0,ms,11480.0,2021-02-24 15:26:10.999538-06:00
micro,3.0,65536.0,Reelay,once[65536:] {x > 0.5},5000000.0,ms,962.0,2021-02-24 17:13:23.953539-06:00
micro,7.0,65536.0,semiring-monitor,x > 0.5 since[65536:] x > 0,300000000.0,ms,9958.0,2021-02-24 16:23:25.045265-06:00
micro,7.0,4096.0,semiring-monitor,x > 0.5 since[4096:] x > 0,300000000.0,ms,10033.0,2021-02-24 19:16:12.384226-06:00
micro,4.0,32768.0,Reelay,{x > 0.0} since[0:32768] {x > 0.5},5000000.0,ms,4920.0,2021-02-24 18:54:02.459646-06:00
micro,4.0,2048.0,semiring-monitor,x > 0.5 since[0:2048] x > 0,300000000.0,ms,9497.0,2021-02-24 18:22:04.545412-06:00
micro,4.0,16.0,Reelay,{x > 0.0} since[0:16] {x > 0.5},5000000.0,ms,4759.0,2021-02-24 17:20:41.380815-06:00
micro,2.0,524288.0,Reelay,once[524288:1048576] {x > 0.5},5000000.0,ms,1792.0,2021-02-24 17:44:17.752543-06:00
micro,5.0,2048.0,semiring-monitor,x > 0.5 since[2048:2048] x > 0,300000000.0,ms,6538.0,2021-02-24 17:56:47.565735-06:00
micro,5.0,8192.0,Reelay,{x > 0.0} since[8192:8192] {x > 0.5},32768.0,ms,7752.0,2021-02-24 22:06:02.679893-06:00
micro,2.0,4096.0,semiring-monitor,once[4096:8192] x > 0.5,300000000.0,ms,3738.0,2021-02-24 17:06:46.705994-06:00
micro,7.0,65536.0,lattice-monitor,x > 0 since[65536:] x > 0.5,,ms,5530.04598618,2021-02-24 18:31:01.169297-06:00
micro,3.0,16384.0,Reelay,once[16384:] {x > 0.5},5000000.0,ms,1023.0,2021-02-24 19:44:35.331098-06:00
micro,7.0,32768.0,Reelay,{x > 0.0} since[32768:] {x > 0.5},5000000.0,ms,4964.0,2021-02-24 18:03:52.081834-06:00
micro,3.0,256.0,Reelay,once[256:] {x > 0.5},5000000.0,ms,963.0,2021-02-24 18:42:57.336337-06:00
micro,3.0,32768.0,lattice-monitor,once[32768:] x > 0.5,,ms,1500.55909157,2021-02-24 16:46:10.679736-06:00
micro,7.0,8192.0,lattice-monitor,x > 0 since[8192:] x > 0.5,,ms,4661.19813919,2021-02-24 19:43:53.068041-06:00
micro,1.0,32768.0,lattice-monitor,once[32768:32768] x > 0.5,,ms,1399.12486076,2021-02-24 16:45:58.406636-06:00
micro,6.0,262144.0,semiring-monitor,x > 0.5 since[262144:524288] x > 0,300000000.0,ms,12025.0,2021-02-24 19:00:14.405090-06:00
micro,3.0,1024.0,lattice-monitor,once[1024:] x > 0.5,,ms,999.220132828,2021-02-24 19:11:54.149881-06:00
micro,0.0,8192.0,lattice-monitor,once[0:8192] x > 0.5,,ms,1822.5569725,2021-02-24 19:16:22.420104-06:00
micro,7.0,4096.0,lattice-monitor,x > 0 since[4096:] x > 0.5,,ms,4086.70091629,2021-02-24 16:42:15.262543-06:00
micro,2.0,1024.0,Reelay,once[1024:2048] {x > 0.5},5000000.0,ms,1724.0,2021-02-24 17:03:42.198430-06:00
micro,1.0,32768.0,semiring-monitor,once[32768:32768] x > 0.5,300000000.0,ms,2003.0,2021-02-24 16:20:14.219439-06:00
micro,6.0,131072.0,lattice-monitor,x > 0 since[131072:262144] x > 0.5,,ms,10334.0160847,2021-02-24 17:41:19.057959-06:00
micro,4.0,512.0,lattice-monitor,x > 0 since[0:512] x > 0.5,,ms,2573.11916351,2021-02-24 19:10:28.481090-06:00
micro,4.0,1024.0,Reelay,{x > 0.0} since[0:1024] {x > 0.5},5000000.0,ms,4871.0,2021-02-24 15:47:05.011154-06:00
micro,5.0,32.0,Reelay,{x > 0.0} since[32:32] {x > 0.5},500000.0,ms,796.0,2021-02-24 21:44:07.916424-06:00
micro,1.0,32.0,Reelay,once[32:32] {x > 0.5},500000.0,ms,407.0,2021-02-24 21:44:07.499331-06:00
micro,0.0,64.0,Reelay,once[0:64] {x > 0.5},5000000.0,ms,1727.0,2021-02-24 16:32:06.889113-06:00
micro,2.0,32.0,semiring-monitor,once[32:64] x > 0.5,300000000.0,ms,3790.0,2021-02-24 18:38:32.892233-06:00
micro,4.0,262144.0,lattice-monitor,x > 0 since[0:262144] x > 0.5,,ms,4532.67002106,2021-02-24 19:52:02.832531-06:00
micro,0.0,8192.0,Reelay,once[0:8192] {x > 0.5},5000000.0,ms,1825.0,2021-02-24 19:42:32.516577-06:00
micro,2.0,524288.0,Reelay,once[524288:1048576] {x > 0.5},5000000.0,ms,1839.0,2021-02-24 19:01:07.878652-06:00
micro,4.0,524288.0,Reelay,{x > 0.0} since[0:524288] {x > 0.5},5000000.0,ms,4748.0,2021-02-24 17:18:59.950604-06:00
micro,6.0,16384.0,Reelay,{x > 0.0} since[16384:32768] {x > 0.5},5000000.0,ms,5812.0,2021-02-24 18:27:19.989629-06:00
micro,0.0,2048.0,semiring-monitor,once[0:2048] x > 0.5,300000000.0,ms,3920.0,2021-02-24 15:34:15.145443-06:00
micro,5.0,16384.0,semiring-monitor,x > 0.5 since[16384:16384] x > 0,300000000.0,ms,6609.0,2021-02-24 18:01:35.247334-06:00
micro,5.0,65536.0,semiring-monitor,x > 0.5 since[65536:65536] x > 0,300000000.0,ms,6638.0,2021-02-24 18:04:57.677557-06:00
micro,0.0,262144.0,lattice-monitor,once[0:262144] x > 0.5,,ms,3131.16717339,2021-02-24 16:25:24.958004-06:00
micro,6.0,16.0,Reelay,{x > 0.0} since[16:32] {x > 0.5},5000000.0,ms,5789.0,2021-02-24 17:46:43.388744-06:00
micro,6.0,2048.0,Reelay,{x > 0.0} since[2048:4096] {x > 0.5},5000000.0,ms,5824.0,2021-02-24 17:57:00.166384-06:00
micro,7.0,16.0,Reelay,{x > 0.0} since[16:] {x > 0.5},5000000.0,ms,4930.0,2021-02-24 16:04:39.441450-06:00
micro,5.0,64.0,lattice-monitor,x > 0 since[64:64] x > 0.5,,ms,3809.3650341,2021-02-24 16:06:56.700360-06:00
micro,3.0,16.0,Reelay,once[16:] {x > 0.5},5000000.0,ms,953.0,2021-02-24 16:03:45.091046-06:00
micro,4.0,4096.0,Reelay,{x > 0.0} since[0:4096] {x > 0.5},5000000.0,ms,4706.0,2021-02-24 15:50:11.171061-06:00
micro,6.0,2048.0,Reelay,{x > 0.0} since[2048:4096] {x > 0.5},5000000.0,ms,5810.0,2021-02-24 18:48:02.910442-06:00
micro,0.0,16.0,lattice-monitor,once[0:16] x > 0.5,,ms,1156.76188469,2021-02-24 19:02:44.791147-06:00
micro,4.0,2048.0,semiring-monitor,x > 0.5 since[0:2048] x > 0,300000000.0,ms,9556.0,2021-02-24 16:14:06.647944-06:00
micro,5.0,64.0,Reelay,{x > 0.0} since[64:64] {x > 0.5},500000.0,ms,1081.0,2021-02-24 21:16:54.277827-06:00
micro,2.0,16.0,lattice-monitor,once[16:32] x > 0.5,,ms,1384.93609428,2021-02-24 16:03:37.349599-06:00
micro,6.0,32.0,Reelay,{x > 0.0} since[32:64] {x > 0.5},5000000.0,ms,5876.0,2021-02-24 16:31:30.865188-06:00
micro,7.0,4096.0,Reelay,{x > 0.0} since[4096:] {x > 0.5},5000000.0,ms,4945.0,2021-02-24 18:49:58.121143-06:00
micro,6.0,32.0,Reelay,{x > 0.0} since[32:64] {x > 0.5},5000000.0,ms,5840.0,2021-02-24 15:26:05.147452-06:00
micro,5.0,64.0,semiring-monitor,x > 0.5 since[64:64] x > 0,300000000.0,ms,6652.0,2021-02-24 19:32:29.758611-06:00
micro,3.0,512.0,semiring-monitor,once[512:] x > 0.5,300000000.0,ms,2581.0,2021-02-24 16:36:48.130851-06:00
micro,3.0,8192.0,lattice-monitor,once[8192:] x > 0.5,,ms,1290.48109055,2021-02-24 16:42:52.764141-06:00
micro,1.0,131072.0,lattice-monitor,once[131072:131072] x > 0.5,,ms,2050.73809624,2021-02-24 19:49:45.479030-06:00
micro,0.0,65536.0,Reelay,once[0:65536] {x > 0.5},5000000.0,ms,1726.0,2021-02-24 17:38:37.232999-06:00
micro,4.0,4096.0,semiring-monitor,x > 0.5 since[0:4096] x > 0,300000000.0,ms,9469.0,2021-02-24 18:49:08.982055-06:00
micro,3.0,64.0,lattice-monitor,once[64:] x > 0.5,,ms,845.366954803,2021-02-24 16:57:58.137076-06:00
micro,6.0,512.0,lattice-monitor,x > 0 since[512:1024] x > 0.5,,ms,5111.97686195,2021-02-24 18:19:24.777028-06:00
micro,6.0,32768.0,lattice-monitor,x > 0 since[32768:65536] x > 0.5,,ms,7736.82689667,2021-02-24 18:28:52.489079-06:00
micro,6.0,4096.0,lattice-monitor,x > 0 since[4096:8192] x > 0.5,,ms,6614.95614052,2021-02-24 18:23:59.108710-06:00
micro,3.0,131072.0,semiring-monitor,once[131072:] x > 0.5,300000000.0,ms,2626.0,2021-02-24 19:23:37.153447-06:00
micro,7.0,16384.0,lattice-monitor,x > 0 since[16384:] x > 0.5,,ms,4734.09295082,2021-02-24 17:11:01.818884-06:00
micro,2.0,2048.0,lattice-monitor,once[2048:4096] x > 0.5,,ms,2079.59914207,2021-02-24 19:13:19.532675-06:00
micro,7.0,262144.0,Reelay,{x > 0.0} since[262144:] {x > 0.5},5000000.0,ms,5183.0,2021-02-24 16:27:02.365180-06:00
micro,2.0,131072.0,Reelay,once[131072:262144] {x > 0.5},5000000.0,ms,1733.0,2021-02-24 15:58:14.731897-06:00
micro,7.0,32.0,semiring-monitor,x > 0.5 since[32:] x > 0,300000000.0,ms,10106.0,2021-02-24 15:40:23.228696-06:00
micro,3.0,1024.0,Reelay,once[1024:] {x > 0.5},5000000.0,ms,974.0,2021-02-24 18:45:54.123631-06:00
micro,0.0,128.0,lattice-monitor,once[0:128] x > 0.5,,ms,1095.85595131,2021-02-24 16:33:32.722026-06:00
micro,0.0,32.0,Reelay,once[0:32] {x > 0.5},5000000.0,ms,1736.0,2021-02-24 16:30:39.908927-06:00
micro,7.0,131072.0,lattice-monitor,x > 0 since[131072:] x > 0.5,,ms,6068.05109978,2021-02-24 15:59:25.156156-06:00
micro,2.0,1024.0,lattice-monitor,once[1024:2048] x > 0.5,,ms,1756.057024,2021-02-24 17:03:40.439834-06:00
micro,6.0,512.0,lattice-monitor,x > 0 since[512:1024] x > 0.5,,ms,5367.30384827,2021-02-24 15:45:58.373488-06:00
micro,7.0,512.0,Reelay,{x > 0.0} since[512:] {x > 0.5},5000000.0,ms,4959.0,2021-02-24 15:32:23.120588-06:00
micro,2.0,131072.0,lattice-monitor,once[131072:262144] x > 0.5,,ms,4452.53205299,2021-02-24 19:23:24.121956-06:00
micro,5.0,32.0,semiring-monitor,x > 0.5 since[32:32] x > 0,300000000.0,ms,6982.0,2021-02-24 15:25:53.869450-06:00
micro,2.0,512.0,lattice-monitor,once[512:1024] x > 0.5,,ms,1619.16613579,2021-02-24 19:36:24.509486-06:00
micro,3.0,1024.0,Reelay,once[1024:] {x > 0.5},5000000.0,ms,956.0,2021-02-24 16:38:15.781867-06:00
micro,2.0,16.0,lattice-monitor,once[16:32] x > 0.5,,ms,1419.36707497,2021-02-24 19:02:54.225714-06:00
micro,6.0,32.0,semiring-monitor,x > 0.5 since[32:64] x > 0,300000000.0,ms,11570.0,2021-02-24 19:31:19.121830-06:00
micro,2.0,4096.0,Reelay,once[4096:8192] {x > 0.5},5000000.0,ms,1790.0,2021-02-24 19:14:57.470474-06:00
micro,6.0,131072.0,Reelay,{x > 0.0} since[131072:262144] {x > 0.5},5000000.0,ms,6197.0,2021-02-24 19:50:52.357415-06:00
micro,4.0,524288.0,lattice-monitor,x > 0 since[0:524288] x > 0.5,,ms,4564.53990936,2021-02-24 17:44:29.106860-06:00
micro,4.0,4096.0,lattice-monitor,x > 0 since[0:4096] x > 0.5,,ms,3118.6568737,2021-02-24 19:15:08.569296-06:00
micro,2.0,64.0,Reelay,once[64:128] {x > 0.5},5000000.0,ms,1765.0,2021-02-24 19:05:52.262603-06:00
micro,6.0,16384.0,lattice-monitor,x > 0 since[16384:32768] x > 0.5,,ms,8011.38186455,2021-02-24 19:45:10.800788-06:00
micro,1.0,524288.0,lattice-monitor,once[524288:524288] x > 0.5,,ms,2569.52881813,2021-02-24 16:01:44.958752-06:00
micro,2.0,16384.0,semiring-monitor,once[16384:32768] x > 0.5,300000000.0,ms,3798.0,2021-02-24 16:18:40.279326-06:00
micro,6.0,32.0,lattice-monitor,x > 0 since[32:64] x > 0.5,10000000.0,ms,4290.63081741,2021-02-24 15:26:00.854391-06:00
micro,7.0,128.0,Reelay,{x > 0.0} since[128:] {x > 0.5},5000000.0,ms,5056.0,2021-02-24 15:29:22.372858-06:00
micro,6.0,262144.0,semiring-monitor,x > 0.5 since[262144:524288] x > 0,300000000.0,ms,11957.0,2021-02-24 19:26:22.788769-06:00
micro,6.0,16384.0,semiring-monitor,x > 0.5 since[16384:32768] x > 0,300000000.0,ms,11545.0,2021-02-24 15:54:03.597202-06:00
micro,4.0,256.0,semiring-monitor,x > 0.5 since[0:256] x > 0,300000000.0,ms,9512.0,2021-02-24 18:43:08.193379-06:00
micro,6.0,64.0,semiring-monitor,x > 0.5 since[64:128] x > 0,300000000.0,ms,11440.0,2021-02-24 15:27:37.873745-06:00
micro,4.0,262144.0,lattice-monitor,x > 0 since[0:262144] x > 0.5,,ms,4505.17082214,2021-02-24 18:33:38.978232-06:00
micro,4.0,128.0,lattice-monitor,x > 0 since[0:128] x > 0.5,,ms,2415.63200951,2021-02-24 16:08:06.188711-06:00
micro,5.0,16.0,semiring-monitor,x > 0.5 since[16:16] x > 0,300000000.0,ms,6600.0,2021-02-24 17:20:59.236036-06:00
micro,4.0,4096.0,Reelay,{x > 0.0} since[0:4096] {x > 0.5},5000000.0,ms,4971.0,2021-02-24 19:41:16.563727-06:00
micro,3.0,4096.0,lattice-monitor,once[4096:] x > 0.5,,ms,1172.11389542,2021-02-24 17:06:50.446553-06:00
micro,5.0,512.0,lattice-monitor,x > 0 since[512:512] x > 0.5,,ms,4146.90899849,2021-02-24 16:11:16.545003-06:00
micro,6.0,524288.0,lattice-monitor,x > 0 since[524288:1048576] x > 0.5,,ms,9875.20098686,2021-02-24 17:45:02.395925-06:00
micro,1.0,32.0,semiring-monitor,once[32:32] x > 0.5,300000000.0,ms,2013.0,2021-02-24 19:04:21.027622-06:00
micro,3.0,1024.0,semiring-monitor,once[1024:] x > 0.5,300000000.0,ms,2572.0,2021-02-24 16:38:16.747988-06:00
micro,7.0,131072.0,semiring-monitor,x > 0.5 since[131072:] x > 0,300000000.0,ms,9796.0,2021-02-24 15:59:36.207366-06:00
micro,3.0,65536.0,Reelay,once[65536:] {x > 0.5},5000000.0,ms,975.0,2021-02-24 19:21:48.427560-06:00
micro,1.0,64.0,Reelay,once[64:64] {x > 0.5},500000.0,ms,678.0,2021-02-24 21:35:03.854916-06:00
micro,3.0,1024.0,Reelay,once[1024:] {x > 0.5},5000000.0,ms,954.0,2021-02-24 15:46:58.561721-06:00
micro,2.0,8192.0,Reelay,once[8192:16384] {x > 0.5},5000000.0,ms,1724.0,2021-02-24 16:16:59.204775-06:00
micro,0.0,65536.0,Reelay,once[0:65536] {x > 0.5},5000000.0,ms,1744.0,2021-02-24 18:55:18.929809-06:00
micro,4.0,1024.0,lattice-monitor,x > 0 since[0:1024] x > 0.5,,ms,2655.7841301,2021-02-24 17:03:52.208376-06:00
micro,5.0,1024.0,Reelay,{x > 0.0} since[1024:1024] {x > 0.5},500000.0,ms,11303.0,2021-02-24 21:35:34.470852-06:00
micro,3.0,1024.0,Reelay,once[1024:] {x > 0.5},5000000.0,ms,987.0,2021-02-24 19:38:03.811055-06:00
micro,5.0,256.0,Reelay,{x > 0.0} since[256:256] {x > 0.5},500000.0,ms,2764.0,2021-02-24 21:26:04.894180-06:00
micro,2.0,64.0,Reelay,once[64:128] {x > 0.5},5000000.0,ms,1753.0,2021-02-24 16:32:16.316575-06:00
micro,1.0,512.0,semiring-monitor,once[512:512] x > 0.5,300000000.0,ms,2037.0,2021-02-24 19:36:22.469692-06:00
micro,3.0,256.0,semiring-monitor,once[256:] x > 0.5,300000000.0,ms,2577.0,2021-02-24 16:09:30.024976-06:00
micro,7.0,128.0,lattice-monitor,x > 0 since[128:] x > 0.5,,ms,2925.93479156,2021-02-24 15:43:16.861237-06:00
micro,3.0,512.0,semiring-monitor,once[512:] x > 0.5,300000000.0,ms,2702.0,2021-02-24 15:31:26.176316-06:00
micro,1.0,32.0,lattice-monitor,once[32:32] x > 0.5,,ms,452.352046967,2021-02-24 18:12:56.450764-06:00
micro,7.0,64.0,Reelay,{x > 0.0} since[64:] {x > 0.5},5000000.0,ms,4947.0,2021-02-24 18:40:58.693929-06:00
micro,0.0,4096.0,semiring-monitor,once[0:4096] x > 0.5,300000000.0,ms,3801.0,2021-02-24 17:57:39.341312-06:00
micro,1.0,262144.0,semiring-monitor,once[262144:262144] x > 0.5,300000000.0,ms,2076.0,2021-02-24 18:59:05.945101-06:00
micro,7.0,32768.0,semiring-monitor,x > 0.5 since[32768:] x > 0,300000000.0,ms,9941.0,2021-02-24 18:55:06.377736-06:00
micro,6.0,8192.0,Reelay,{x > 0.0} since[8192:16384] {x > 0.5},5000000.0,ms,5909.0,2021-02-24 16:43:34.513957-06:00
micro,3.0,2048.0,semiring-monitor,once[2048:] x > 0.5,300000000.0,ms,2588.0,2021-02-24 17:30:50.720024-06:00
micro,6.0,8192.0,Reelay,{x > 0.0} since[8192:16384] {x > 0.5},5000000.0,ms,6180.0,2021-02-24 16:17:47.313987-06:00
micro,1.0,4096.0,Reelay,once[4096:4096] {x > 0.5},500000.0,ms,60652.0,2021-02-24 21:18:25.815650-06:00
micro,0.0,4096.0,Reelay,once[0:4096] {x > 0.5},5000000.0,ms,1745.0,2021-02-24 19:40:52.089049-06:00
micro,4.0,32768.0,lattice-monitor,x > 0 since[0:32768] x > 0.5,,ms,3692.69895554,2021-02-24 17:11:46.140380-06:00
micro,3.0,131072.0,Reelay,once[131072:] {x > 0.5},5000000.0,ms,1001.0,2021-02-24 19:23:36.137445-06:00
micro,0.0,128.0,Reelay,once[0:128] {x > 0.5},5000000.0,ms,1825.0,2021-02-24 15:42:05.389543-06:00
micro,6.0,524288.0,Reelay,{x > 0.0} since[524288:1048576] {x > 0.5},5000000.0,ms,6074.0,2021-02-24 19:28:12.127451-06:00
micro,7.0,16384.0,Reelay,{x > 0.0} since[16384:] {x > 0.5},5000000.0,ms,5073.0,2021-02-24 19:19:27.500561-06:00
micro,3.0,65536.0,lattice-monitor,once[65536:] x > 0.5,,ms,1710.40821075,2021-02-24 18:55:37.799861-06:00
micro,2.0,256.0,Reelay,once[256:512] {x > 0.5},5000000.0,ms,1718.0,2021-02-24 18:42:50.962536-06:00
micro,7.0,4096.0,lattice-monitor,x > 0 since[4096:] x > 0.5,,ms,4123.36993217,2021-02-24 17:07:47.984830-06:00
micro,1.0,32.0,lattice-monitor,once[32:32] x > 0.5,,ms,446.801900864,2021-02-24 16:05:00.688653-06:00
micro,1.0,4096.0,semiring-monitor,once[4096:4096] x > 0.5,300000000.0,ms,1972.0,2021-02-24 16:41:07.943625-06:00
micro,0.0,8192.0,lattice-monitor,once[0:8192] x > 0.5,,ms,1734.01403427,2021-02-24 15:51:19.583218-06:00
micro,4.0,65536.0,lattice-monitor,x > 0 since[0:65536] x > 0.5,,ms,3836.73715591,2021-02-24 17:13:27.501006-06:00
micro,5.0,262144.0,semiring-monitor,x > 0.5 since[262144:262144] x > 0,300000000.0,ms,6627.0,2021-02-24 16:52:00.912032-06:00
micro,5.0,8192.0,Reelay,{x > 0.0} since[8192:8192] {x > 0.5},32768.0,ms,7859.0,2021-02-24 20:25:33.981166-06:00
micro,6.0,16.0,lattice-monitor,x > 0 since[16:32] x > 0.5,,ms,4263.22412491,2021-02-24 18:37:41.589206-06:00
micro,1.0,8192.0,lattice-monitor,once[8192:8192] x > 0.5,,ms,1056.74409866,2021-02-24 17:08:14.224743-06:00
micro,3.0,32.0,Reelay,once[32:] {x > 0.5},5000000.0,ms,973.0,2021-02-24 19:04:30.902943-06:00
micro,4.0,128.0,lattice-monitor,x > 0 since[0:128] x > 0.5,,ms,2427.52718925,2021-02-24 17:50:31.046259-06:00
micro,5.0,2048.0,lattice-monitor,x > 0 since[2048:2048] x > 0.5,,ms,4832.43894577,2021-02-24 16:14:16.206263-06:00
micro,5.0,32768.0,Reelay,{x > 0.0} since[32768:32768] {x > 0.5},131072.0,ms,136117.0,2021-02-24 20:55:55.083737-06:00
micro,2.0,131072.0,lattice-monitor,once[131072:262144] x > 0.5,,ms,4892.8129673,2021-02-24 19:49:49.653700-06:00
micro,7.0,524288.0,Reelay,{x > 0.0} since[524288:] {x > 0.5},5000000.0,ms,5138.0,2021-02-24 19:02:29.392937-06:00
micro,3.0,65536.0,lattice-monitor,once[65536:] x > 0.5,,ms,1725.3510952,2021-02-24 19:21:46.697414-06:00
micro,7.0,2048.0,Reelay,{x > 0.0} since[2048:] {x > 0.5},5000000.0,ms,5120.0,2021-02-24 19:14:29.342492-06:00
micro,3.0,8192.0,lattice-monitor,once[8192:] x > 0.5,,ms,1314.84293938,2021-02-24 19:16:41.466492-06:00
micro,2.0,64.0,lattice-monitor,once[64:128] x > 0.5,,ms,1384.09090042,2021-02-24 16:32:14.930142-06:00
micro,4.0,64.0,lattice-monitor,x > 0 since[0:64] x > 0.5,,ms,2402.07791328,2021-02-24 16:58:02.652226-06:00
micro,6.0,65536.0,semiring-monitor,x > 0.5 since[65536:131072] x > 0,300000000.0,ms,12142.0,2021-02-24 19:49:02.693812-06:00
micro,5.0,2048.0,semiring-monitor,x > 0.5 since[2048:2048] x > 0,300000000.0,ms,6506.0,2021-02-24 16:40:11.476012-06:00
micro,2.0,128.0,semiring-monitor,once[128:256] x > 0.5,300000000.0,ms,3838.0,2021-02-24 19:07:22.272969-06:00
micro,0.0,1024.0,semiring-monitor,once[0:1024] x > 0.5,300000000.0,ms,3883.0,2021-02-24 19:11:40.208956-06:00
micro,7.0,524288.0,semiring-monitor,x > 0.5 since[524288:] x > 0,300000000.0,ms,9954.0,2021-02-24 16:29:01.365760-06:00
micro,7.0,256.0,lattice-monitor,x > 0 since[256:] x > 0.5,,ms,2965.82984924,2021-02-24 18:18:18.758564-06:00
micro,6.0,1024.0,lattice-monitor,x > 0 since[1024:2048] x > 0.5,,ms,5656.41617775,2021-02-24 19:12:28.005059-06:00
micro,7.0,65536.0,Reelay,{x > 0.0} since[65536:] {x > 0.5},5000000.0,ms,5052.0,2021-02-24 19:22:56.243376-06:00
